ID,Text,Sub-task A,Sub-task B,Label
C33.361,Mentally disordered people.,NAG,NGEN,0
C33.567,Bring back section 377,NAG,NGEN,0
C7.2463.3,Do some research.,NAG,NGEN,0
C32.16,i wish my bf could take this step and keep me and enjoy bed 🥰,NAG,NGEN,0
C38.499,Homosexuality should be banned,NAG,GEN,0
C59.2037,😍 1m views 💥,NAG,NGEN,0
C4.1885,Tere naam is the OG,NAG,NGEN,0
C58.482,3D conjuring... oh god 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,NAG,NGEN,0
C7.1142,Love you bro and your thoughts ❤️❤️❤️❤️❤️.this guy deserves more subscriber,NAG,NGEN,0
C10.92,"ridiculous Program. I has waste my 30 mints, but during this 30 mints not a
single person can express their thoughts except Anchor.",NAG,NGEN,0
C7.419,Watch it in 0.25x,NAG,NGEN,0
C4.1875,Mensutra lover likes here.....👇👇,NAG,NGEN,0
C4.2002.3,He's a brainy,NAG,NGEN,0
C33.760,😂😂😂no words for explain... Video is 🔥 msg v & comedy v ❤❤❤❤❤,NAG,NGEN,0
C45.176,Nice broo,NAG,NGEN,0
C33.211,nice friends,NAG,NGEN,0
C4.1480,I had to left movie before interval... It was craving of cigarette,NAG,NGEN,0
C7.1634,Perfect said . 👍👌,NAG,NGEN,0
C4.1418,"Broooo u nailed it......literally your words are very meaningful and no one
has guts like u to point at Bollywood....!!",NAG,NGEN,0
C33.53,"😂😂😂😂😂  
  
Love it😂😂😂",NAG,NGEN,0
C10.394,if the govt can be deceptive why not the citizen decieve the govt???,NAG,NGEN,0
C59.479,Wow handsome,NAG,GEN,0
C7.184,"I don't follow your review. I want to say the character is not responsible of
anything.",NAG,NGEN,0
C7.806,What a start👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻,NAG,NGEN,0
C9.301.1,"@shahzeb khan .. just beware of up police , otherwise hand wont be able to
clean ur..",NAG,NGEN,0
C10.647,"This lady is lost sanity need to b sent to mental asylum in Guatmao ,need to b
thrown out of the country v r better off minus such traitors",NAG,NGEN,0
C4.1144,Tupperware Wala Bottle @shwetabh Bhai 😂😂😂😂😂,NAG,NGEN,0
C10.195,"Why is it that activists have unkempt hair and wear disheveled clothes? How
different are they from stereotypical politicians who wear white khadi? By the
way someone told me that it costs quite a lot to maintain this image.",NAG,NGEN,0
C59.1113.1,7505976613,NAG,NGEN,0
C4.631,Shwetabh. You are saving a whole generation brother. 🙏🏻🙏🏻,NAG,NGEN,0
C68.1160.1,I had you ranu,NAG,NGEN,0
C7.81,Sometime u go in wrong direction from movie review.,NAG,NGEN,0
C7.616,100% agreed with you..,NAG,NGEN,0
C4.1489.1,Are you trying to say joker has more toxicity than Kabir singh,NAG,NGEN,0
C4.387,"I wish I could get someone like him
men = women !!!",NAG,NGEN,0
C9.275,Check her interview to CNN about CAB and NRC,NAG,NGEN,0
C4.597,Indian concept😂😂😂,NAG,NGEN,0
C4.1907.1,"But bhai bad massage are giving to socity by playing there characters very
well but on meaningless contents either they choose to do these characters
they can choose other contents like article 15, masan, there are many youngers
issue irrespective of all these bullshit.",NAG,NGEN,0
C59.953,😀😀😀😀😀😀😀😀😀😀😀🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭😀😀😀😀😀😀😀😀,NAG,NGEN,0
C45.680,Clarity super,NAG,NGEN,0
C7.248.2,"@ankur maurya no, I don't think so.",NAG,NGEN,0
C32.106,"Very sad n wrong image of gays are present here. U have never come across
where gays sacrifice their pure emotions n love. Anyway u have good direction
but taking wife life is not right. I expect from u to make some bold n open
minded videos gays showing right image. God bless.",NAG,NGEN,0
C10.246.1,Riya Dsouza part 2 she is,NAG,NGEN,0
C62.351,Love you apu biswas .,NAG,NGEN,0
C7.2166,Wow superb tells,NAG,NGEN,0
C58.492,Great de,NAG,NGEN,0
C59.215,"plz support our channel

hey guys❤❤❤",NAG,NGEN,0
C4.1040,"A big thanks for making this video. I was explaining the exact thing to my
friend 2 days ago and here you uploaded the video on this topic.",NAG,NGEN,0
C4.1014.3,Well played,NAG,NGEN,0
C33.468.1,Thankyou so much 😊,NAG,NGEN,0
C59.163,Just mind blowing 👌,NAG,NGEN,0
C4.1962.2,"What's it?  
Can you explain ?",NAG,NGEN,0
C4.636,I was waiting for this from a long time🙏🏻,NAG,NGEN,0
C4.2060,Wow brother definitely real lesion,NAG,NGEN,0
C4.224.1,~~boom~~,NAG,NGEN,0
C10.294,Shoot this Randi kutti lankesh needs company on hell,NAG,NGEN,0
C4.503,"Bro IAM writting a book whose titile is ""Average - Nah Padna ma Nah Ladna ma""
. It's a story of a guy who is neither smart and neither have guts , he is
facing inferiority complexes and is on a journey to reinvent himself.",NAG,NGEN,0
C7.1078,<https://www.google.com/amp/s/www.bbc.com/hindi/amp/india-48738372>,NAG,NGEN,0
C7.729,Intro is best,NAG,NGEN,0
C4.1006,"He wasn't self destructive that's the way men should be. He had his standards
that he refused everyone to touch.",NAG,NGEN,0
C4.1941,"Shwetabh can you make a review on chhichhore. It was a good movie but it will
be great to see your take on it.",NAG,NGEN,0
C58.177,Nick di,NAG,NGEN,0
C7.1147,"<https://youtu.be/Gup_LUHsmhI>  
  
Hey pratik If u wanna know how popular and how much indian anime fans loves u
then click that link.  
  
Ur not making anime content from last few years bt then to v still love u cuz
in the past u did something good for anime and cuz of that reason v will
support u. I know ur not going to listen my word bt still plz do anime reviews
atleast 1 in a month.",NAG,NGEN,0
C4.1122,Please review JOKER,NAG,NGEN,0
C33.22.1,"377 is the section number . Section 377 in Indian law which punish
homosexuality",NAG,NGEN,0
C26.246,Real loin ...very good,NAG,NGEN,0
C10.445,"Ranga Bila Roy or So called Kutha the Arundhati Roy has to be arrested on the
POTA act for spreading Wrong information and Mislead the People on the Census,
which is a Maaaive Task taken by the Government",NAG,NGEN,0
C33.98,So nice,NAG,NGEN,0
C59.1556,I support you....,NAG,NGEN,0
C59.587,Supab,NAG,NGEN,0
C4.2128.1,"@PixelTrik You are the only smart one here,well said 👏 People only bitch about
Indians but art impacts society in every culture.",NAG,NGEN,0
C4.1863,good to know you smile sir,NAG,NGEN,0
C33.357,"Damn....you guys are too....good...  
💗💗💗💗💗💗  
Good message...  
Love love",NAG,NGEN,0
C4.2116.1,"It's not a chutiya movie..  
Atleast the song were good😅😂😂  
I love the song sin the movie.  
Story was shit though!!!",NAG,NGEN,0
C10.1408,ye dyne halala ka result hai.,NAG,GEN,0
C4.1694,"One thing annoyed me how a addict alcoholic can be so likeable that blows my
mind",NAG,NGEN,0
C9.301.4,IT cell spotted....😅😅😅,NAG,NGEN,0
C4.269,Preeti Sikka: Wants to know your location,NAG,NGEN,0
C7.2214,You are correct sir,NAG,NGEN,0
C7.2508,"It's really nice to know that someone like you are also there... I also just
hate those people but all the people near me think of me as womanizer...",NAG,NGEN,0
C7.568,"Please watch getsetflyscience's latest video related to feminism and
musculism. I totally agree with him",NAG,NGEN,0
C4.1065.5,"@Air Crash lul toilet ek prem gatha that movie was great msg for peoples and
he has citizenship of Canada but still living here in India and yeah that
movie toilet ek prem gatha was offered to few actors before him but they
rejected the film because of story",NAG,NGEN,0
C68.486,Nice 👌👌👌,NAG,NGEN,0
C7.1627,Best explaination 👌👌,NAG,NGEN,0
C4.797,Plzz do review of joker,NAG,NGEN,0
C59.1473,Nice Video,NAG,NGEN,0
C59.2326,Say,NAG,NGEN,0
C63.206.5,@Nurol Islam +96566418095 call me,NAG,NGEN,0
C7.648,"Pratik bhai superb review I love the movie. This is an master piece I have
watch this 3 time. I have to see this again an again",NAG,NGEN,0
C4.1926,Huge repect Man!,NAG,NGEN,0
C7.297,"If you really want to see intense love story than watch
[#sairat](http://www.youtube.com/results?search_query=%23sairat) otherwise if
you want to watch only
[#vulgar](http://www.youtube.com/results?search_query=%23vulgar)
[#romance](http://www.youtube.com/results?search_query=%23romance) and
[#madness](http://www.youtube.com/results?search_query=%23madness)
[#alcohal](http://www.youtube.com/results?search_query=%23alcohal)
[#drugs](http://www.youtube.com/results?search_query=%23drugs) and want to
call yourself cool .......than watch
[#kabir](http://www.youtube.com/results?search_query=%23kabir)
[#singh](http://www.youtube.com/results?search_query=%23singh)  
My name is..............and  
I am not [#feminist](http://www.youtube.com/results?search_query=%23feminist)",NAG,NGEN,0
C4.222.2,Movie only means its virtual,NAG,NGEN,0
C7.942,"Savage bro ,,  
Bt nowadays public getting proper knowledge, they know wht do  
👍👍  
Feminist and liberals 🖕🖕🖕🖕",NAG,NGEN,0
C7.1888,"[#Pratiksir](http://www.youtube.com/results?search_query=%23Pratiksir) can you
please explain me , which are these "" liberals "" people in India you talking
about???",NAG,NGEN,0
C26.316,"Marriage life should under control of law. it is be twin them one lose one
gain .",NAG,NGEN,0
C4.1039,You are right,NAG,NGEN,0
C33.639.1,Mandira Chaudhary good,NAG,NGEN,0
C33.164,"You should wright effects of 377 not side effects, change your thinking",NAG,NGEN,0
C59.1335,I like your spitch,NAG,NGEN,0
C33.555.3,I don't say that it's natural but it's by choice and I do respect it.,NAG,NGEN,0
C7.2149,Super man,NAG,NGEN,0
C25.454.1,Nice dipika...,NAG,NGEN,0
C33.77,Happy377,NAG,NGEN,0
C59.1368,Ri8 bro 👍👍👍👍,NAG,NGEN,0
C26.53,Super men,NAG,NGEN,0
C7.1606,"best movie review of my life...  
pratik bhai...",NAG,NGEN,0
C57.49,She's bengoli deepika😍,NAG,NGEN,0
C45.287,Please visited my channel enjoy hot sex video,NAG,NGEN,0
C7.1800,Spoiler alert,NAG,NGEN,0
C59.731,Right... Ranu 😂😂😂😂😂😂😂😂😂,NAG,NGEN,0
C45.540.2,Right...Misti,NAG,NGEN,0
C4.1087,U r really doing great job,NAG,NGEN,0
C4.830,You are the only one talking sense.,NAG,NGEN,0
C59.481,U r best bro,NAG,NGEN,0
C7.1870,"Seems like you have also watched Sucharita's review !  
However, as a female I would have certainly wanted the lead actress to have
bit stronger character. But critically speaking, this movie is solely based on
an individual's story. The name itself is Kabir Singh. Secondly, we have seen
such rowdy and complicated female characters in Hindi Movies, just like
Tannu's character.  
Now without taking any sides, I would like to state that movies should be
watched critically, and should never have emotional connection if we want to
review.  
And I agree with your review and your explanation of the movie.  
This time I honestly watched the movie before watching any reviews. And it's a
good movie with good character development. Good story line. And it's a story
of an individual.  
This movie is solely meant for commercial success. And I am also not happy
about the over critical feminist reviews.  
Thanks a lot for this review.",NAG,NGEN,0
C7.281,I'm 100% agree ..,NAG,NGEN,0
C4.1865,Best Review!!!!!🙏🙏🙏🙏,NAG,NGEN,0
C7.1374,spoiler alert. my movie is ruined. save yourself.,NAG,NGEN,0
C9.317,RSD top Journalist.Hats off.,NAG,NGEN,0
C7.2487,Saahil Chandel is a libral 🖕,NAG,NGEN,0
C7.528,I agree with you.,NAG,NGEN,0
C32.119,Osm bhai 👌,NAG,NGEN,0
C4.1405,"Thank you sir for being real and showing people the truth.  
Respect",NAG,NGEN,0
C32.19,Hlo i am top any gay call me 9876380919,NAG,NGEN,0
C59.1777,"Supper, bro",NAG,NGEN,0
C26.304.2,Salute to jahangir,NAG,NGEN,0
C10.459,"Absolutely, how the hell can she do this here in India!",NAG,NGEN,0
C4.2040,I totally agree with your thoughts..,NAG,NGEN,0
C4.1633.2,@sachin sakri arjun Reddy is also a chutiya film....,NAG,NGEN,0
C4.1936,we need more men like you .,NAG,NGEN,0
C59.1722,Nice Boos,NAG,NGEN,0
C7.25,"Pratik Bhai please watch aravinda sametha movie in zee5 and upload the review
please I want to know your point of view on this film as I've addicted to your
videos",NAG,NGEN,0
C4.313,"Sir I want , you make a video on Naruto or death note like anime.....and give
review on them.....please please please",NAG,NGEN,0
C59.40,nice boss,NAG,NGEN,0
C10.713,"Sardaror sikhs we respect because of their patriotism and protecting country.
This is the time to show bravery and support CAA and to kick the anti national
anti CAA people  
nupur great orator, and no body can stand before her",NAG,NGEN,0
C7.1287,Why so many youtube ads in your chanel ?,NAG,NGEN,0
C10.545,"Arundati is very rich where she get money who is paying her she looks
depressed and senile",NAG,NGEN,0
C33.592.4,@Naaz Sk hello,NAG,NGEN,0
C4.2184,"We want to read your book sir, please make it available.",NAG,NGEN,0
C25.510,raveesh stop being a feminist bitch,OAG,GEN,1
C26.321,"Great. bitch and her family deserved it. expecting more of these incidents in
coming days.",OAG,GEN,1
C59.1373,I hate ranu mandal song,OAG,NGEN,1
C59.560,Ranu is selfish person,OAG,NGEN,1
C38.398,"Not indian culture ?????? WOWOWOWOWOWOW I CAN BET THEY DONT KNOW THE INDIAN
HISTORY LOL HAVE U NEVER SEEN THE SCULPTURES OF GUY FUCKING A GUY IN DELHI
AGRA AND OTHER HOLY PLACES ??? BITCH F U",OAG,GEN,1
C32.91,Wtf,OAG,GEN,1
C7.2234.1,She is randi,OAG,GEN,1
C7.1926,"These liberals are destroying creative storytelling and imposing their
hypocrpt ideology",OAG,NGEN,1
C33.92,What f... K 377,OAG,GEN,1
C7.1074,This man is sick..,OAG,NGEN,1
C10.776,"I wonder why this govt doesn't impose NSA on her and put her behind the bars.  
Arundhati is a lunatic and is a cancer to the country. She needs to be
detained by security agencies and must be kept forever in the prison for the
sake of peace in society.",OAG,NGEN,1
C7.1688,I don't think you r such a narrow minded one. Shit minded.,OAG,NGEN,1
C43.8,Stop being gay,OAG,GEN,1
C10.730,"Arundhati Roy is a pros* ***** of ISI Pakistani generals and Hafiz Sayeed...
she's getting well paid...",OAG,GEN,1
C7.2115,Fucking left liberals and feminists,OAG,NGEN,1
C7.861,"Only one word for these feminists liberal ... fuck off chutiyoo ... Every
preeti will die for a guy like Kabir singh .. he was flamboyant intelligent
dashing and moreover crazy caring .. he was taking care of her like a
princess.. so period.. nothing wrong even in his character the real world is
more fucked up",OAG,NGEN,1
C68.309,Right bro she is really a dambooo,OAG,NGEN,1
C10.717,"Don't understand why is she even allowed in India. This urban naxali terrorist
should be punched and kicked out of the country.",OAG,NGEN,1
C7.2287,Whenever masculinity is shown these librandoos will cry.,OAG,NGEN,1
C59.1438,"I hate Ranu mondal I hate her voice Fuck off
[#Ranu](http://www.youtube.com/results?search_query=%23Ranu)_Mondal.
Mera jeisa kon kon hai hit like...👇👇👇",OAG,NGEN,1
C7.803,"chutiya spotted. liberalism doesn't means what you said. feminism doesn't
represent what you said",OAG,NGEN,1
C4.1500.1,"Yes avengers and fast and furious are extremely realistic !! Bloody anpadh
gawar hypocrite loser",OAG,NGEN,1
C38.633.1,Shaurya Arya I will not fuck you and homosexual,OAG,GEN,1
C58.390,You are gost about it 😚☺️,OAG,NGEN,1
C7.1742,"Chup madarchod  
I always supported you but this tym you are wrong",OAG,GEN,1
C10.639,"Freeze her Bank account n funding source n starve her to destitution,disease n
death",OAG,NGEN,1
C7.22.1,"Well women rule majority of households & even a saying goes ""women r always
right"","" man should listen to wife"" etc so why not complain about toxic
feminity?",OAG,NGEN,1
C9.48,"Saurabh Dwivedi is behind the lustre of Rajdeep Sardesai who has swayed his
pitch black clouds in the Lallantop, in place of impartial they r becoming
leftist n partial.  
Rajdeep is a blot on journalism, coz a journalist must be transparent n
partial. Thought can be, for a journalist is a human being. But, the thought
should not affect ur profession. I'm a teacher who tries his best to respect
the profession. Rohit Sardana, Shweta Singh, Pratik Chaturvedi, Rajat Sharma n
News Channels (not always) NDTV(Never) etc r exemplary.",OAG,NGEN,1
C7.2450.2,Kabir Singh fucking story,OAG,NGEN,1
C10.634,"Arundhati Roy = Mentor for Kanhaiya, Umar, Shela Rashid..all part of tatti
gang. They should be buried underneath earth for peace to spread.",OAG,NGEN,1
C68.443.1,"When poor people become rich they forget what they was before but she is those
kind of people she never realise what she was I didn’t like her from the
beginning she is a liar she is a bitch",OAG,NGEN,1
C38.662,"Why animals(other than humans) dont have these same sex attraction? backchodi
hai ye...homo-lomo . huh!!!? my life my choice....mera bhi man karta hai GTA 5
jaise gun le kar nikal jaaun road pe.......INSAAN ki dimag ki bakwas hai ye",OAG,GEN,1
C7.1485,"Yess you are right. We ""feminist"" have problems.  
  
how can you justify that anyone come to your college and kiss you without your
consent. And many more things  
  
I know people with orthodox mentality according to whom this patirachy society
is best what about female rights.  
Sorry but disappointed 😔",OAG,NGEN,1
C68.724,Ranu is a big dog and big pig,OAG,NGEN,1
C10.1130,"Arundathi Roy please register your name as falthu kuttha instead of kungfu
kuthha",OAG,GEN,1
C38.175,"No one is gay by birth.  
They are just mad.  
Send them to mental asylum.",OAG,GEN,1
C7.1223,"you said everything right about them Feminsts will love when woman are
sexoholic , one night stand lovers . And who abuse MC , BC , drink alcohol .
Like four more shots n veere di wedding .",OAG,GEN,1
C58.247,Actually she was a prostitute before being a singer.,OAG,GEN,1
C7.2273,130 dislikes... 130 liberGandus,OAG,GEN,1
C10.88,Her name is kingfish kutiya,OAG,GEN,1
C7.1549.3,"madam the sick mentality always sees negative in every content just like you.
We cant stop people thinking wrong in a positive movie..its all about our
decision and this is just a movie, it cant be real, everyone knows it except
some like you.",OAG,NGEN,1
C7.2507,"For Feminist's a Answer In Kabir Singh's Language ""Fuck OFF"", We don't Care
What You Feminist's Think.",OAG,NGEN,1
C10.600,"Immediately put this liar idiot behind bar....why so much argument and debate
needed for this lady?",OAG,NGEN,1
C7.1660,"All those feminists who are criticising the film did not understand at all the
meaning of the film. Nowhere did the director tried to justify Kabir Singh or
tried to portray him as a great human being. It's the story of a flawed
character, his downfall to the path of self destruction and final redemption.
Actually for me it's quite an inspiring story. We all have inner flaws and
demons within us and are constantly fighting with them. Kabir Singh became a
victim of his inner demons which led to his downfall. But its inspiring to see
his final redemption after controlling all his inner demons.  
So I request all feminists to have some basic knowledge about films before
trying to criticize. They should watch the Oscar Winning film of Robert de
Niro 'Raging Bull' before judging Kabir Singh.  
As usual a fantastic video by you Pratik ji and by your sound reasoning u have
given a tight slap on the face of all these feminists.",OAG,NGEN,1
C7.299,Please mind your words. Whatever you are speaking is shit.,OAG,NGEN,1
C10.49,"Throw her out of nation . She is making a mockery of the whole bill. She
should not be heard Arundati we will call Kumphoo Kurt’s or Ranga bills . She
is sit . Get out of India . jail hind 🙏🏻🇮🇳",OAG,NGEN,1
C47.22,Character less this issue women,OAG,NGEN,1
C26.243.1,"what jahangir bhai did was absolutely correct , that bitch deserved that  
rab rakhaa jahangir bhai",OAG,NGEN,1
C4.1132,Kabir singh is a success for me as it pissed off indian bitches😎,OAG,NGEN,1
C7.916,true feminist is Cancer,OAG,NGEN,1
C7.570,"Mr Kabir Fan stop glorifying and confusing anger and physical agression as
love .  
A movie Showing 5% of repentance and 90% of aggression directly instigates
negative behaviour. You will get your answer by viewing the audience of the
film.  
It's not Feminism but humanism. This is clear chauvinism.",OAG,NGEN,1
C7.1210,"Uh, can't understand it...only thing uh can do is defend em and give
encouragement to these type of behaviour..its not the issue of they show on
screen we have seen this before the issue is they gave this an heroic look and
making boys think they can also do this. And look cool..",OAG,NGEN,1
C7.231,feminism ruined marriage and american people hate feminism,OAG,NGEN,1
C61.412,what the fucking mohila,OAG,GEN,1
C7.2169,"Breif description but feminist is like urban terrorist and they will never
understand",OAG,NGEN,1
C59.329,you fokkit it,OAG,NGEN,1
C7.2162,Feminists are the next threat to our country,OAG,NGEN,1
C26.271,bitches spoil a men life,OAG,GEN,1
C7.102,PSCHYCOPATH SEXIST MAN,OAG,NGEN,1
C7.2222.5,"@Be Positive The fact that you do not answer ALL the arguments, that you have
no research to back your answers, that you use Personal ATTACKS, ACCUSATIONS
and INSULTS, that you flee from the situation: all point out to the fact that
You Have LOST the argument.",OAG,NGEN,1
C59.1637,I hate you rano mondol,OAG,NGEN,1
C10.421,"Is it not odd that us reactionary-press like ny times idolizes low iq
theocrats likeRoy whom they hate when it comes toIsrael but love her when she
spews venom against black skinned Hindus .she is a bootlicker of the ,white
man",OAG,GEN,1
C7.2237,"First of all u need to understand the story line...I feel u can't stand that
south directors or actors are doing so well ...first check wat shit u are
saying ..go have coffee n chill..",OAG,NGEN,1
C65.209,I fuck u,OAG,NGEN,1
C10.609,She is a pig,OAG,NGEN,1
C7.434.1,"Kabir Singh did not promoted Abuse... lol  
  
  
stop speaking shit",OAG,NGEN,1
C7.1557,Stupid !,OAG,NGEN,1
C7.339,Idiot,OAG,NGEN,1
C10.1205,Ranga billa orgy pals of Arundhuti kutiya,OAG,GEN,1
C7.1017,"Critics be like  
  
Tere naam: awesome  
Sanju: awsmome  
Kabir Singh: toxic masculinity, misogynistic.  
  
Wah BC.",OAG,GEN,1
C7.472,Very true fuck liberals,OAG,NGEN,1
C38.234,That grey shirt guy..looks like Rapist!!,OAG,GEN,1
C10.1019,"If Arundhati roy was not doing what she is doing..she would have been a
prostitute",OAG,GEN,1
C7.669,conservatives fuck you all,OAG,GEN,1
C59.694,"""Non sense"" Ranu mandal..I hate her now.",OAG,NGEN,1
C10.380,"Get lost Arundhati Roy! Do not behave like illiterate lady. Have you lost your
mind? Are you drunk? Shame on you Arundhati. I am really surprised how you got
that Brooker prize for writing the book? Did you hire someone to write the
book? You are telling people to be dishonest. Who knows? You must have hired
someone to write the book. It is so evident that honesty is not in your
dictionary. Shame!!",OAG,NGEN,1
C4.1527.1,"@Sneha sharma seems u r relating ur own tramautic personal life with the
movie. Kabir singh is a great character. Only fault he had was short temper
which created problem for him. Stop judging ppl based on ur own personal life",OAG,NGEN,1
C59.2140,Illiterate mondon......,OAG,NGEN,1
C7.2363,I need better word than 'chutiya' for this man?,OAG,NGEN,1
C9.232,What big writer. She should be kicked out of country.,OAG,NGEN,1
C10.388,Through out this RAT from our Nation.,OAG,NGEN,1
C33.574.1,"first of all, there is thing, where people have their type and people
belonging to the LGBTQ+ community are BETTER at confessing and handling if
they crush on their straight friends THAN straight guys so shut the fuck up",OAG,GEN,1
C7.1952,"I really liked this movie..i didn't find this movie misogynistic...or showing
toxic masculinity..  
This may be wrong pseudo faminist and gaandu male..",OAG,NGEN,1
C10.451,arreste that kung fu kutti,OAG,GEN,1
C4.945,Kutte ki tarah pyar krr rhe hai 🤣🤣🤣,OAG,NGEN,1
C7.20,Who the hell r these liberals and feminist. Assholes.. kick them all..,OAG,NGEN,1
C7.104,For MISOGINIST sexist patriarchal men they all are father fuckers,OAG,GEN,1
C9.34,"Reject CAA  
Boycott NRC  
Boycott NPR",OAG,NGEN,1
C33.497,"Fuck off... Don't u day dare spread homophobia. Human race is not abt
increasing progeny. Love n compassion r the essence of humanity. If u r
intolerant towards a section just bcoz of their sexuality, then to hell with
u!",OAG,GEN,1
C10.601,"Arundhati is a old ugly witch poisoning the mind of people to promote violence
in India.",OAG,NGEN,1
C7.265.4,That's what it fu**ing means you dumbass!!,OAG,NGEN,1
C7.930,"Most of these feminists are having multiple marriages and exhibits cleavages
and short dresses and vulgar dialogues. Kabir is movie of truth and not
hyppocratic",OAG,GEN,1
C33.367,"lesbian and gay...just fuck world...india go over smart fuck...india copy
usa..and main devil usa...fuck World 😠",OAG,GEN,1
C7.921,Liberals are Real Gandus,OAG,GEN,1
C10.1048,"Arundhati is guilty of gender crime by calling herself Kungfu Kutta. She
should say Kungfu Kutti.",OAG,GEN,1
C10.124,"Always have debate on chutiya topics... Discussing with some more chutiyaas
... U don't have basic understanding... U show ur lack of understanding evey
night...  
Ek randi khana kyun nai khol lete tum raand log...",OAG,GEN,1
C7.577,"What the fuck did I just watch. I thought I was watching review. This guy have
very different idea of liberal. This guy is a bad example of Hindu. This guy
does not represent hindu just saying",OAG,NGEN,1
C7.1438,you committed crime being born as man.,OAG,NGEN,1
C7.765,"Sir you need medical help, this are the videos where you report abuse. Your
thought process is more narrower than that of my grandmother. I will pray for
you.",OAG,NGEN,1
C10.1185,"Who is Arundhati Roy?  
She is a kutiya a pagal kutiya.  
A randi a big randi.",OAG,GEN,1
C20.265,"You,re a bitch",OAG,GEN,1
C9.261,"As a citizen, I feel NRC is a slipper slap on my face, our forefathers shed
blood for freedom fight and we have to prove our basic citizenship. what a
shame and insult",OAG,NGEN,1
C43.167.1,@Baraqua Amina Levy-Khan So is prests raping children.,OAG,GEN,1
C59.772,Ranu mondol is selfish,OAG,NGEN,1
C20.62,Fuck u and your reviews.....,OAG,GEN,1
C59.530,"Personality of a beggar lasts with her/him even if after he/she becomes
rich...ranu is still a beggar from within....",OAG,NGEN,1
C4.2229.1,"Ghanta..ek no ek chutiya galti se iski video list mein aa gaya.fully
illogical. Apart from momentary burst of short temper and substance abuse,
kabir singh character Does NOT have a single flaw.",OAG,NGEN,1
C7.2331,Ban suedo femists and liberals ...F..off,OAG,NGEN,1
C38.448,Open bob and vagane,OAG,GEN,1
C10.123,"Abey loudey Arnab... Did u ever see the vedios of hijdi up police vandalising
public property... Did u ever see how police in UP attacking people... Cm of
up gave an order to its police to take revenge from people... U don't see it ,
u don't show it , u don't debate about it, u don't ask them ...  
Pagal loude , sowar k jaisa pukaarna band kar teri maa ki choot",OAG,GEN,1
