ID,Text,Sub-task A,Sub-task B,Label
C7.1692,"Its not movie its my life that's why I don't have courage to see it and
watching its story here .",NAG,NGEN,0
C7.2262,True words ❤👍,NAG,NGEN,0
C4.14,"Arre bhai... [7:42](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=7m42s)
funniest line of video  
😂😂  
Truly appreciate your raw analysis.",NAG,NGEN,0
C68.1160,She is a very good bager in the world.,NAG,NGEN,0
C33.431.1,Thankyou so much for your support and valuable comment and love,NAG,NGEN,0
C26.138,"I'm also victim of false 498a case. Great job man. God bless you. You are my
hero.",NAG,NGEN,0
C32.58.2,"Cm to me dear, im a sexxi botm boy, i will give yu sexxi drink too in my bed
dear... Call me on 7045495339, im in mumb...",NAG,NGEN,0
C59.1704,Nich bro.,NAG,NGEN,0
C10.575,"What a joke, this lady not sure who she is should be behind bar.",NAG,NGEN,0
C59.1682,nice dada,NAG,NGEN,0
C33.329.3,@daisy Kapoor Good morning,NAG,NGEN,0
C10.347,Kapil is such a ignorant person.,NAG,NGEN,0
C38.746.1,"Scorer Scored me but not interested in guys at all so please get a sex change
operation or get yourself the tag of trans woman then we shall talk bye",NAG,GEN,0
C4.215,Level of observation and criticism!! 10000!!,NAG,NGEN,0
C68.1289,good👍👍👍👍👍👍,NAG,NGEN,0
C10.382.1,I think her mentality is same as ranga birla,NAG,NGEN,0
C7.502,Your right sir,NAG,NGEN,0
C38.112,"I THINK ONLY GAYS AND LESBIANS ARE LEGAL. NOW RULE OF U N I V E R S E HAS BEEN
CHANGED. NOW MALE AND FEMALE RELATIONSHIP IS ILLEGAL. NOW U N I V E R S E
SAYS."" ON THIS PLANET THIS NEW SYSTEM HAS BEEN LAUNCHED""...NO SEXUAL CRIME
LIKE RAPE WILL OCCUR IN THIS NEW SYSTEM...EVERY GAY AND EVERY LESBIAN WILL
ENJOY THEIR SEX LIFE...LIKE KISSING.",NAG,GEN,0
C10.324,shame on you R tv🤮.. you stop misleading the innocent citizens,NAG,NGEN,0
C4.2144.3,Damn true 👏👏,NAG,NGEN,0
C4.1376,I used to think that iam a chutiya who disliked the movie..... until now,NAG,NGEN,0
C9.311.1,@Vijay Sharma 😅😅👍,NAG,NGEN,0
C4.892,Sir you got to review Mukkabaz!!,NAG,NGEN,0
C33.423,"thank you so much call boys understanding some girl not forcing to life
partner",NAG,NGEN,0
C4.1184.1,You talk like a child.,NAG,NGEN,0
C4.61,"3 idoits ❤
Taare zameen paar❤
These too movie is my favourite❤❤",NAG,NGEN,0
C10.700,Send arundathi to Pakistan,NAG,NGEN,0
C10.1347,"See the rotten face arundhati roy with Stinking ideas spreading odour all
around. Even pig look beautiful than this aged sow.",NAG,GEN,0
C4.629.1,"We are proud of Sohum Shah to make such good choices and that actor reminds me
of you.",NAG,NGEN,0
C68.180,100℅right,NAG,NGEN,0
C10.504,"Arnab, its good to expose the pseudos. However, NRC will be a big flop show as
the bureaucracy is corrupt, and they'll goof up the whole exercise. I however
support CAA as the people who took shelter in India due to religious
persecution cannot go back, especially Hindus.",NAG,NGEN,0
C4.180.1,You forgot about god gifted people,NAG,NGEN,0
C10.181,"Is debate about citizenship of India is nothing but a waste of time it is only
to provoked the sentiments of the minority community and arab Goswami is one
of the key players in thinking that his views are genuine rather than giving
the opposition to speak you should close down your channel is not worth
watching with stupid debate",NAG,NGEN,0
C68.474,Right talk,NAG,NGEN,0
C33.632,Osam vodeo guyz😍,NAG,NGEN,0
C7.1356,Sucharita from film companion,NAG,NGEN,0
C63.152,Copy,NAG,NGEN,0
C4.1158.4,Coz it has the worst story ever,NAG,NGEN,0
C4.847,This is a genuine person and his point of view,NAG,NGEN,0
C10.196,"Shame to Arundhati Roy. She should be kept in jail or under house arrest.
Otherwise she will damage our integrity seriously!",NAG,NGEN,0
C4.2193,1st comment bhai,NAG,NGEN,0
C4.2222,No views??,NAG,NGEN,0
C63.98,Mlc,NAG,NGEN,0
C7.1025,"Sir...u r right!...  
Totally agreed with each nd every point!...👍👍👍",NAG,NGEN,0
C9.35,"Arundati Roy, calls all the protestors Rapist",NAG,NGEN,0
C4.2248,"Bhai phod raha hoon subeh se.. 7 ko gym phir college, cardio, meditation and
now deep study 🔥",NAG,NGEN,0
C4.2100,First person to watch whole video without skipping a shit😛,NAG,NGEN,0
C4.258,"I agree with you on the movie Kabir Singh but to say only Indians copy what
they see in movies and blaming Bollywood is wrong.Movies and shows have a
great impact on society around the world.When 'The Exorcist' released in
1973,it had such a cultural impact.There is a documentary made on it.People
flocked in theaters to watch that film only because it got word of mouth
publicity for being the scariest movie of it's [time.It](http://time.it/) was
banned in several places but people still took buses to watch the movie in the
next town.The show 'Game Of Thrones', 'Breaking Bad' and 'Dexter' had a lot of
impact on people.They have fan clubs for superhero movies.A lot of people were
committing murders after watching 'Dexter' series.'Gone Girl' inspired a lot
of people to commit similar crimes.'Titanic' had that same effect on people
who were gushing over 'Jack & Rose' romance.K-Pop and K-drama has forced a lot
of women around the world to believe in fairytale romance and they are all
travelling to Korea to find a Korean bf/husband.Japanese manga and anime has a
huge cultural impact on people around the [world.So](http://world.so/),I
personally believe that you are being a little too harsh on Indians for loving
Bollywood.Most Indians are middle class or lower middle class people who are
struggling in their daily life.Sometimes reality is very harsh so they watch
these over the top movies to escape their reality.I do agree that these
cliched romance movies are very misleading and men and women both fall for
these fake stories.",NAG,NGEN,0
C7.1047,I cried when I watched the movies,NAG,NGEN,0
C7.2342,Feminists 👎👎,NAG,NGEN,0
C32.81.5,@Puneet Beniwal u from,NAG,NGEN,0
C33.233.1,Thankyou,NAG,NGEN,0
C10.57,"Kasturi is backing lunatic AR saying Range and Billa to be Rajanikanth's super
hit movies. It's not about Range and Billa it's about misleading and
misguiding people to comment offences. 😑",NAG,NGEN,0
C63.83,Jghk,NAG,NGEN,0
C4.1125,That's why i never watch bollywood movie,NAG,NGEN,0
C26.325,"This nation is in pit of shit. Indian is the cesses pit capitol of the world.
This view is not only my but is the view of most people’s view that stand
outside of India and see what India really is. Indian woman wants to become
like western woman but given the chance cant handle the freedom given which
then end up in this kind of situation. God help man. Largest democracy in the
world my ASS. I bet Indian woman don’t know the meaning of democracy.",NAG,NGEN,0
C7.1194,Sir please review one punch man,NAG,NGEN,0
C7.2330,Awsome insights bro....but plz give spoiler alert,NAG,NGEN,0
C33.536,NICE GUYS...😍😍😍,NAG,NGEN,0
C7.2045,"Dear Pratik, when i saw your movie review on Arjun Reddy, me and my wife saw
Arjun Reddy. Till date its one of our fav. Movie. Accordingly we watched kabir
singh and loved every bit of the movie. We felt bad when suchitra tyagi and
rajeev masand gave bad reviews for the film. The sad part was they didnt
understand the kabir singh or arjun’s reddy charecter. The points you
mentioned in the review totally justify charecter’s intention. Nicely
analysed.",NAG,NGEN,0
C59.1810,Sutapa mandal (Bangladesh) is best than ranu mandal,NAG,NGEN,0
C45.631,Bhai next to part video,NAG,NGEN,0
C7.215,<https://youtu.be/vlKH91yXuaM>,NAG,NGEN,0
C4.1709,Sucharita tyagi will love this take!,NAG,NGEN,0
C32.161.2,aryan dubey hii,NAG,NGEN,0
C33.479,lol video,NAG,NGEN,0
C59.2097,Nice pro,NAG,NGEN,0
C43.1,"As a citizen of india...
Tr is nothing to b happy here
Putting your thing to wrong hole
And some people putting wrong thing to your hole 🤣🤣
Just kidding.... I don't have any right to judge or disturb other freedom...
It just me born in wrong generation 😭🤣🤣",NAG,GEN,0
C45.758.2,"@Sampa Paul , would you please give me your IMO or whatsapp number? I want to
chat with you.",NAG,NGEN,0
C4.1870,"I can hear to this guy 24×7 😂😂 wow man just loved this  
You should review every movie like this",NAG,NGEN,0
C10.544,"More one hears more one starts to wonder why she has come to lndia......to
insult us. Was she related to them...????",NAG,NGEN,0
C10.257,"All what is happening within the parliament now with a majority on a religious
lines is unconstitutional and should be stopped by whatever means. In a
country with secular constitutuon you cannot let this happen and only way you
can bring down the Modhi, Amit and Swamy clan is by civil disobedience.",NAG,NGEN,0
C7.2524,Osm review bhai .. lots of love from punjab❤,NAG,NGEN,0
C9.280,"Name Ranga  
Name Billa  
Adress Pm Nivas😂😂😂😂😂",NAG,NGEN,0
C33.617,wow nice video !!,NAG,NGEN,0
C26.324,"The problem is that Indian woman know how to act as a good women/wife as long
as its serves her purpose then after her need are met she will show her true
colours. A real devil will come out.",NAG,NGEN,0
C4.1504,"What do you think abt animes?  
I watched only one series named deathnote and i really lile that please review
that!",NAG,NGEN,0
C4.878.4,me too,NAG,NGEN,0
C9.52,"If lallantop has to grow, it has to let Rajdeep go..",NAG,NGEN,0
C4.1804.3,@Truthshallsetyoufree me,NAG,NGEN,0
C33.169,Vvvvvvvvnice,NAG,NGEN,0
C7.2451.2,Filmy Deewane I totally agree,NAG,NGEN,0
C10.254,"For the shake of jezus ..😂😂😂😂😂😂 rice bag converted name of that shit
Hindu..&$$&&#&$",NAG,NGEN,0
C7.1598,Best review ever...keep it up..,NAG,NGEN,0
C7.381,Good job man I'm With you,NAG,NGEN,0
C7.740.1,"Pratik Borade I asked how would you take if kabir Singh is Muslim not how he
will go 😂😂",NAG,NGEN,0
C4.1271,"**_Damn true..every single word..Person who speaks what is truth instead of
what people wants to hear_**",NAG,NGEN,0
C10.19,"She is like , Street dog. Ignore these fools...",NAG,NGEN,0
C33.662,New innovative cool,NAG,NGEN,0
C4.588,"Sir i would say you should make some movies on this topics it will help many
of the people who are suffering from this stuffs. You can educate the youth
from that and Bollywood also as well!!",NAG,NGEN,0
C4.763,Super sir.......you really doing best work for youth. Thank you so much sir.,NAG,NGEN,0
C59.768,Guru u r right 👍😂😂😂,NAG,NGEN,0
C33.765,osm bro good job,NAG,NGEN,0
C7.1358,Please review agent sai sreenivasa athreya telugu movie,NAG,NGEN,0
C10.547,Lock her up!!?,NAG,NGEN,0
C10.167,dissent with decency . wrong logic of this lawyer shankar ms ??!!!,NAG,NGEN,0
C33.1,I want to be a transwoman for my love 😘😘😘,NAG,NGEN,0
C36.713,"If homosexuals are allowed ..then they may indulge theirselves in various
sexual activities with their fellow soldiers !!! The main agenda and
concentration of the army men can get deviated !! I entirely support his
statements",NAG,GEN,0
C7.2130,"Vijay Devarkonda be like....  
I don't give a fuck...🖕🖕😂😂😂",NAG,NGEN,0
C33.335,"The video is damn too much stretched..  
It could have been completed in around 2 mins",NAG,NGEN,0
C33.488.2,No. Me too.,NAG,NGEN,0
C10.459.1,"Chandniee Toushare Aillengare because she is from kerala. Here people have
brain and most of the time they using it ,you may not understand",NAG,NGEN,0
C36.412.1,The realm Of homosexual group can benefit all the regiment...,NAG,GEN,0
C32.28,Pls tell me this music's name?,NAG,NGEN,0
C68.1060,Hi Dad 9679897440,NAG,NGEN,0
C64.11,I'm your Big fan,NAG,NGEN,0
C10.111,"sir arnab 77 child died due to the negligence of doctor in Rajasthan at
kota.... pls report that n ask question to congress govt ...pls pls pls...",NAG,NGEN,0
C10.253,"Why is Arnab holding a debate? It's not a debate. Rather he should be on the
right side of panel and let Ravish Kumar conduct the debate.",NAG,NGEN,0
C45.296,Which place,NAG,NGEN,0
C4.1434,"Here anyone else except me who didn't watch
[#KABIRSINGH](http://www.youtube.com/results?search_query=%23KABIRSINGH) movie
at any cost? ✋",NAG,NGEN,0
C4.1489,Please do a review on Joker 2019,NAG,NGEN,0
C4.706,All facts💯,NAG,NGEN,0
C7.2589.3,I agree bro you are right,NAG,NGEN,0
C33.515,Nice video..i love lgbt people,NAG,NGEN,0
C26.254,when law don't do insaf them this happens .,NAG,NGEN,0
C4.1969.2,The way he did makes it a whole lot funnier,NAG,NGEN,0
C10.348,"Kasturi is in a lala land. Jesus Christ she said, so sad. Only god will help
her.",NAG,NGEN,0
C7.1529,"This is irresponsible & flawed filmmaking..like raju hirani does...  
  
Ending is cherrypicked.",NAG,NGEN,0
C7.1554,Shahid is best actor,NAG,NGEN,0
C4.1321,"Totally agreed with your practicality but there are many subtle things that
actually shows how bad the character is and how he suffers for that. You
actually said a lot of things wrong:  
1\. He understands how wrong his attitude is  
2\. Looses his license even though he could have lied and won the case; this
shows how the character matures and starts to remorse his attitude  
3\. He is a kind of person who runs away from a complex situation but at the
end he never wanted to bring that as an excuse (had it not been his friend,
girl would have never known). He did wrong and he realised.  
4\. Totally wrong when you say he is abusing his parents. The ending parts
shows how his relation with father changed.  
5\. Totally wrong when you say he used to stalk that girl even after breakup.
He never does that even though he is unable to move on  
6\. If u see the movie you will understand how he started hating himself. A
man who is narcissistic by nature when he starts to be ashamed of his
personality and attitude, its a very big positive change.  
7\. Okay i agree he ends up getting the girl in a very unrealistic way, but
the scene where he is ready to accept the baby and give him a father without
anything spoken shows the purity in his love (i agree the ripening of the
relationship was very bollywood typical though)  
8\. yes agreed that he was self harming but nowhere did he let the girl know
about it and hence force her to take any decisions based on that. The person
is fake masculine i agree but not manipulative so you cant call it abusive
relationship.  
9\. This guy cares so much about the girl that he rubs her shoulder after
removing her heavy bag.  
10\. The girl had equal domination rights in him as well. She slaps him when
he was out of control angry in a public place and he starts to apologise. I am
sorry I do see a trait of matured and very mentally intimate relationship
here.  
11\. I agree his background was typical bollywood but again as you mentioned
if he was not so pampered he would not have done all the blunders (a humble
background would end up seeing him in jail and maybe a underworld don
biography can be written after that), so to give the film all the colours he
had to belong to a family of means. How about 50 shades of grey as an example
!  
12\. Apparently he never reads(according to you) but how about the fact that
he took her and taught her a lot during a song and never tried to take
advantage of her (she made the first move which shows her agreement). Its also
shown even though he tries to be masculine he never really could face the girl
for long, he was not comfident till the girl agreed.  
13\. You need to agree that girl enjoyed the character and hence he could be
what is portrayed. And hence like kabir (which i do consider a realistic
flawed person), preeti is also a very real character, silent but manipulative.  
14\. Regarding that sex scene. Thats a typical example of rape. Many rapist
actually raped when they were mentally unstabled adding physical needs
(hormones) on top of that. But he says he is sorry and leaves (he dis wrong
but he realises, isnt that good? Isnt that what a normal person should do?)  
15\. He is tharki? Yes he is ... its his sadness mixed with hormones, a very
typical situation of being desparate. But that same person never wanted to go
into a fake relationship, isnt that honesty and maturity? He never wanted to
hurt anyones feelings like his were hurt. All he wants is sex! Isnt that what
hookup culture is in modern Metros? People hookup even without any mental
desparation, just for fun. Why is that not a very real situation then?  
  
Please feel free to couter attack me with a debate. But till then your reviews
are as flawed and biased as the charecter of kabir.  
Ps. I am a big fan of ur work and not a narcissist sympathizer. Dont worry man
todays youth gets enough dose of dumb sexual contents. They are gullable. And
sex sells, thats truth, hence is sold by bollywood. Kabir singh dint sell dumb
sex atlst and is a masterpiece for acting skills. Maybe watch Vijaya
dervakonda in arjun reddy. Takes a lot of effort to get in the shoes of those
villain charecters, should appreciate that before calling it garbage. Ranvir
was great actor since his charecter lost in padmavati but shahid is shit
because his charecter finally gets love? Totally hypocrisy",NAG,NGEN,0
C10.623,"If this arundhati writs a book will as the Arthur name as ranga & billa or
some kind of bitch dog",NAG,NGEN,0
C7.310,Wonderful 😍,NAG,NGEN,0
C4.47.1,"Arjun controlled his mind from a very young age. Once three vaishyaas entered
the room where arjun was resting. But he quickly told all of them to get lost.",NAG,NGEN,0
C10.621,What is the objective of this lady???,NAG,NGEN,0
C7.2375,Is it reply to Rajeev mansad?,NAG,NGEN,0
C59.2296.4,I like him,NAG,NGEN,0
C59.561,True bhaya true .... Just subscribed..... Baah i loved this video,NAG,NGEN,0
C4.583,"Bro this movie is A Rated
I don't think adults get influenced by movie so much unlike teenagers. Of
course the character was a coward who always ran from his problems but that's
okay.. not all lead character have to be perfect sanskari launda. Watch the
movie for fun. There's no take home message from the movie. Dekh ke bhul jao.
Apart from this I appreciate Shahid's acting.
I also disagree with one of your point that he's medical student and you not
see him studying. He is medical graduate and he is doing his internship for
1st half. Later he get admission in PG college there you see him studying when
Preeti comes and surprises him.
I like rest of your points. Great perspective. I Admire you",NAG,NGEN,0
C68.940,Koyel Di rite and very nice,NAG,NGEN,0
C26.297,hero!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,NAG,NGEN,0
C7.1507,"HELLO, Sir I am a 20 year old student of Mass Communication and Journalism, I
am verry much inspire your thinking and salutes your work in bringing the real
truth, Sir I have made a documentary on LGBTQ community I would like you to
please watch that documentary and leave your comments so that I can improve
more, I have made the documentry in very tight budget of 1000 only so it might
not be as good but I have given my full effort.  
<https://youtu.be/E2X-KT2F2mo> this is the link of my documentary plz sir
watch and comment for which I would be very thankful to you.",NAG,NGEN,0
C4.1894,"[6:39](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=6m39s) real summary of
this video",NAG,NGEN,0
C7.2543,"[#Taaaliiii](http://www.youtube.com/results?search_query=%23Taaaliiii) for
[#Saaririk](http://www.youtube.com/results?search_query=%23Saaririk)
[#Sambandhhh](http://www.youtube.com/results?search_query=%23Sambandhhh)!!!!",NAG,NGEN,0
C10.252,"Every one knows that Arunthathi Roy gets money from Pak army to destabilise
India.. Here you seen what she do ?",NAG,NGEN,0
C4.511,KGF analysis plz,NAG,NGEN,0
C4.769,Love you dude,NAG,NGEN,0
C4.1601,Those 89 people are producers and directors 😂😂😂,NAG,NGEN,0
C4.2095,"Shwetabh brother have you watched the recent anime movie weathering with you
which was released in India?",NAG,NGEN,0
C10.469,Definitely either she getting foreign fund or she is idot,NAG,NGEN,0
C7.671,You need a doctor..Get well soon..,NAG,NGEN,0
C4.1880,Exactly what I felt about the movie!! 🔥,NAG,NGEN,0
C10.1405.1,Budhdhi randy would be good too,NAG,GEN,0
C4.283,"I'm a ny based indian filmmaker, and I found this review so immature ,,so,With
due respect, pls go and study what film and filmmaking is.
It's not easy to be a critics ... So ,plsss ...",NAG,NGEN,0
C4.1101,I crave for such intellectual conversations. God bless you sir.,NAG,NGEN,0
C65.386.5,"Xxx
P",NAG,NGEN,0
C7.2238,🤝Review very NYC bhai❤❤❤,NAG,NGEN,0
C59.2042,Superb Bro.......,NAG,NGEN,0
C33.753,fabulous bro,NAG,NGEN,0
C32.21.4,@Alijah hussain mirza HE IS MY BF ..,NAG,NGEN,0
C4.1933,"Bullshit advertisement of tinder on filter copy and patakha  
And making me insecure all the time to have a date with someone which I don't
get",NAG,NGEN,0
C4.1705.2,@Sahil P exactly,NAG,NGEN,0
C10.673.1,"@tulasi dass Please enlighten me on this constitution you are talking about.
Not from WhatsApp forwards please. A PM lies to the entire nation, it is taken
as a joke. When someone makes a sarcastic joke, you want to take it seriously
and imprison them. Will wait for your version of the Constitution.",NAG,NGEN,0
C4.1257,"i was thinking kind of same thing after seeing this mvie.... i dnt knw why
many people r loving this character of kabir singh.. considering him 'real
lover'..though the character is really harsh and unreal....mentally sick ...
totally overrated mvie...",NAG,NGEN,0
C7.2032,Very good bro... excellent..I like it,NAG,NGEN,0
C59.758,Liku,NAG,NGEN,0
C32.110.3,@Alijah hussain mirza PLZ REPLY,NAG,NGEN,0
C59.1270,Bhi I like it,NAG,NGEN,0
C10.1128,"Nupur is a warrior!! And other English speaking accent wali madam got brutally
assaulted on live TV. Lol.",NAG,GEN,0
C4.2084,"I think the first problem is Kabir Singh kind of neglects the negative aspects
of his character and ultimately idolized him , if it ended in a tragic way and
showed the results of his flawed actions , it could be called a ""Character
Study"" . To say the truth Kabir Singh is an absolute idiot who has no control
over his life. On the other hand movie like ""Taxi Driver"" actually exposes
effect of loneliness , frustation of repressed masculinity , toxic outburst
and most importantly effect of his actions i.e. his girlfriend leaves him and
his attempt to commit suicide, moreover it's not shown as a love story.",NAG,NGEN,0
C59.1070,Very nice 😂😂😂😂,NAG,NGEN,0
C7.116,"Don't talk about feminists. This is their own opinion. This is what they feel.
You should talk about your opinion. And we are free to say our opinion not to
judge other people's opinion.",NAG,NGEN,0
C4.1310,You deserve 10million subscribers,NAG,NGEN,0
C7.2603,First cmnt,NAG,NGEN,0
C4.1245,After this I found Arjun Reddy is far better and realistic,NAG,NGEN,0
C59.1403,"She is a cow,dog,😠😡😡",NAG,NGEN,0
C7.1493,"Why is this video not trending where as the video ""not a film review is"".
Thankgod someone spoke for the good in Kabir Singh.",NAG,NGEN,0
C7.2134,Awesome review sir👏👏👏,NAG,NGEN,0
C10.558.1,"@Budha Verma That makes sense. Since she's a magnet for all these crooks, it
would be easier to catch them",NAG,NGEN,0
C4.1242,Batla house 💃🤔,NAG,NGEN,0
C4.851,"Ad hominem (Latin for ""to the person""),[1] short for argumentum ad hominem,
typically refers to a fallacious argumentative strategy whereby genuine
discussion of the topic at hand is avoided by instead attacking the character,
motive, or other attribute of the person making the argument",NAG,NGEN,0
C7.2585,Good movie,NAG,NGEN,0
C7.619.3,"@Saumya Srivastava you misunderstood my comment. I give a f about feminism. I
am just supporting the idea that such over male dominant ideas should not be
promoted and shall be followed by a disclaimer. 😅",NAG,NGEN,0
C7.1241,You are absolutely right brother . I am agree with you . We all support you,NAG,NGEN,0
C26.52,U did is wrong.... Bt still proud of u,NAG,NGEN,0
C4.253,"This is not about bollywood it’s a remake of South Indian movies.. it’s very
common in south India to be like that please go there and see.. woman can’t
speak there n guys rule .. so it’s just showing the reality in south",NAG,NGEN,0
C33.214,nis video,NAG,NGEN,0
C10.563,"Dear Sir:  
As much as we wish to understand the issues taken up on your channel, the
simultaneous high-pitched voicing of cross comments makes it difficult for
viewers like us to follow the main threads of the arguments. Please ensure
that people talk one at a time? Looks like everybody wants their opinions
broadcasted, irrespective of their relevance. Produces debates of very poor
and laughable standards at the end of the day!",NAG,NGEN,0
C47.7,Very nice police didi,NAG,NGEN,0
C4.2048,"I am big fan of u  
👍👍👍👍👍  
Love you bhai  
😍  
😘  
Thanks for videos 🙏🙏",NAG,NGEN,0
C68.970,Love you ranu aunty,NAG,NGEN,0
C10.1376.1,"Ranga and Billa,did they rape Arundhati Roy on her request to enjoy illicit
sex?",NAG,GEN,0
C33.231,"a very beautiful step to control our country population Every one has right to
choose",NAG,NGEN,0
C33.683,"First video, which haven't made fun or criticized after the verdict. Good
work!!",NAG,NGEN,0
C33.120,I liked section 377 rules so I also want Guys love me,NAG,NGEN,0
C10.680,"Dada,...Why do you even give shit to to such crap humans.",NAG,NGEN,0
C7.1099,"Oddnari channel
[#hutiya](http://www.youtube.com/results?search_query=%23hutiya) hai",NAG,NGEN,0
C10.77,She should be jailed.,NAG,NGEN,0
C10.106,"I suddenly remember why I don't watch these debates anymore, 20 minutes
through and was bestowed with headache and irritation. Don't know about naming
oneself Kung Fu Kutha but did hear a lot of barking and a lot less reasoning.
Why can't my dear fellow Indians figure out a way to debate in a peaceful
manner ? In fact, this suspiciously feels like intentional to throw the reason
out in the ruckus.  
I once watched a debate between Bill Nye and Ken Ham about Evolution vs
Creation and it is the most peaceful debate I've ever watched on such a
sensitive topic. If they can do it why can't you dear fellow Indians (who are
supposedly known for immense spiritual resources) ?  
This is shameful.",NAG,NGEN,0
C4.430,Mutual feelings bro 👍,NAG,NGEN,0
C4.1393,GREATEST REVIEW EVER BY AN INDIAN YOUTUBER! 🔥🔥🔥🔥🔥,NAG,NGEN,0
C7.38,"HOW DID YOU NOT REALIZE THAT PREETI WAS OVER 9 MONTHS PREGNANT ? she was
obviously LYING TO KABIR ABOUT THE CHILD. THEY HAD SEX BEFORE SHE GOT MARRIED
AND ITS BEEN OVER 9 MONTHS SINCE SHE MARRIED AND SHE IS STILL PREGNANT ? /?
MAKES NO SENSE",NAG,NGEN,0
C44.192.1,Hi you from,NAG,NGEN,0
C7.420.4,Absolutely correct😊,NAG,NGEN,0
C7.927,Next role of preeti Is for pratik..,NAG,NGEN,0
C33.764.4,It is permission of consented sex between two homosexual.,NAG,NGEN,0
C7.130,Sentence on tshirt ....😂😂😂Nailed it,NAG,NGEN,0
C7.1060,Nice t shirt Sri,NAG,NGEN,0
C10.194,"These are the same people who would have hailed the US social security number
system as efficient and the EU system of deporting illegal immigrants as
revolutionary. Hypocrites.",NAG,NGEN,0
C7.1462,[0:41](https://www.youtube.com/watch?v=J2J5ssSP5yQ&t=0m41s) same herw,NAG,NGEN,0
C7.1028,"today i watched this movie .. its Fantastic..  
but i was also excited to watch your review..😊😊",NAG,NGEN,0
C45.759.1,@Sampa Paul hii,NAG,NGEN,0
C59.2129,"আমি বাংলাদেশ থেকে বলছা ভাই প্রথম বার তুমার ভিডিও দেখলাম প্রথমকারেই ফ্যান হয়ে
গেলাম",NAG,NGEN,0
C7.2422,"Bro can u please review gta v because it's characters are great and story is
also great especially Trevor Phillips a character like kabir singh",NAG,NGEN,0
C10.608,"Arnab for heaven sake don't call any person from TN.Actress s over acting here
.",NAG,NGEN,0
C59.177,Ranu Mondal is gone,NAG,NGEN,0
C7.2451.3,"There just problem with the movie and where I think feminists are right , that
how their love started , for ex... 1st kiss",NAG,NGEN,0
C7.253,Your Are Great sir,NAG,NGEN,0
C7.9.1,"Well the girl happily married & lived didn't she? It was consensual sex so why
r u bothered? She knew the bodily changes if semen enter yet agreed so its her
responsibility",NAG,NGEN,0
C4.1281.1,@CJ I never played pubg....,NAG,NGEN,0
C7.1708,"agree with you sir  
icc match India win but Afghanistan play awesome today  
maza aa geya good",NAG,NGEN,0
C7.1227,"i can't display my feelings in words  
after watching your video  
How much happy i am after watching your video",NAG,NGEN,0
C4.890,But to be honest I have seen girls who like this kind of individuals,NAG,NGEN,0
C4.1184.5,The art of knowing is to know what to ignore - purequotes4u,NAG,NGEN,0
C4.685,Bhaiya you nailed it ..💪,NAG,NGEN,0
C10.298,"Why r u debating this topic???? Why not debating on india economy which is in
icu??? Unemployment???? I dont understand why even ppl participate in like
this kind of debate.",NAG,NGEN,0
C45.615.2,replies,NAG,NGEN,0
C10.572,"We are all indian we don't have any problem from the government why arundhathi
roy and capil and all people have problem why we need to all explain about NRC
CAB",NAG,NGEN,0
C4.1269.5,"TRUE.. bruh but once you watch Tamil.. movies they show society problems not
like Bollywood....",NAG,NGEN,0
C7.1281,The T-shirt is 🔥🔥🔥,NAG,NGEN,0
C33.471,"Love is love I respect and support LGBT community.... at least its a bonding
and commitment of two loves no force no rape😍😘😍",NAG,NGEN,0
C9.324,<https://youtu.be/AqHnA8qJtLY>,NAG,NGEN,0
C7.438,nobody will speak now,NAG,NGEN,0
C4.2084.4,"@Thicc Man and we have movies like palm d'or winner The lost weekend which has
showed only the si gle side of alcholism and The master which has only
singular themes of destruction. Both movies are made by world greatest
director Billy Wilder and Paul Thomas Anderson.",NAG,NGEN,0
C10.482,Who are the people hooting for this sick and ugly woman,NAG,GEN,0
C4.534,Respect💯,NAG,NGEN,0
C65.357,Porimoni my favorite,NAG,NGEN,0
C26.333,JOB GOOD DONE!!!,NAG,NGEN,0
C26.275.1,i also salute him,NAG,NGEN,0
C33.21,Wow so nice,NAG,NGEN,0
C7.785,"<https://youtu.be/d2T9NCP-uek>  
.  
.  
Hello everyone🤗🤗🤗finally full song is out now on our channel☺☺😇😇  
Plz share and don’t forget to Like it 👍🏼👍🏼👍🏼  
and put it on your all social media platforms🙏🏼🙏🏼🙏🏼🙏🏼  
Thank u all for ur love and support❣❣❣  
Thank you everyone",NAG,NGEN,0
C4.1178,Salute to your daring opinion.,NAG,NGEN,0
C4.2190,"Youtube🔥  
No views but 332 likes",NAG,NGEN,0
C9.146,"Arundhati Roy is true supporter BJP .  
Rajdeep right .",NAG,NGEN,0
C33.329.5,@Sonal Sony hyyyyyyy,NAG,NGEN,0
C33.369,nahi dost aisa nahi hai please,NAG,NGEN,0
C7.2541.1,"<https://youtu.be/oJPyhghdVTk>  
Please watch lakshay Chaudhary video  
On this 😆😆😆👍🏻",NAG,NGEN,0
C4.1545,Bhai joker review please,NAG,NGEN,0
C4.556,"U r correct.
Thanks for spreading the truth.👍",NAG,NGEN,0
C7.2281.1,Even 150 crores look tough.,NAG,NGEN,0
C10.475,Arnab can not take it truth,NAG,NGEN,0
C4.1555,"Finally, ABOUT FUCKING TIME",NAG,NGEN,0
