ID,Text,Sub-task A,Sub-task B,Label
C62.364.3,Right bather,NAG,NGEN,0
C7.1001,Great review,NAG,NGEN,0
C7.2451,**You totally change my mind about kabir Singh**,NAG,NGEN,0
C4.1432,"Very well said bro. I am so shocked so many people liked this shitty film.
Thankgod i didn't watched it in theatre.",NAG,NGEN,0
C10.164,She is antiindian,NAG,NGEN,0
C4.972,Finally I've got my type of people.,NAG,NGEN,0
C59.489,Super video,NAG,NGEN,0
C4.177.2,"And sunglass that he used 😅  
Here in my country Nepal shopkeeper sell that sunglass as hotpiece writes
outside the shop in poster as "" Kabir Singh ko chasma yaha paienxa""( Kabir
sing glass will be available here)🤣",NAG,NGEN,0
C4.2062,Yes I am full agree sir 👍👍👍👍,NAG,NGEN,0
C7.2572.2,"@Achyuth Thouta I DO AGREE..  
South Indians are GREAT",NAG,NGEN,0
C7.675,"[1:43](https://www.youtube.com/watch?v=J2J5ssSP5yQ&t=1m43s) ശബരിമല
SABARIMALA.......  
RESPECT FROM KERALA BHAI......",NAG,NGEN,0
C4.1612,Brother please watch Mission mangal it is gem of a movie,NAG,NGEN,0
C7.1312,Bhai please review kolaigaran tamil flim,NAG,NGEN,0
C55.136,8159932695 what's app number,NAG,NGEN,0
C63.109,Xvs,NAG,NGEN,0
C10.46,"NOW AT LEAST WE COME TO KNOW  
TRAITORS OF INDIA  
N THE CULPRITS HAD TO WATCHED  
CAREFULLY  
FEEL A BIG SYNDICATES IN GROUPS TRYING TO DISMANTLE OUR GOVERNMENT N OUR UNITY
N TO DISTORY B.J.P ONLY THAT  
SOME GROUPS MISLEADING OUR POPLATION N GET IN TO RITES  
WE NEED STRICT LAW TO ARREST THIS  
PEOPLE",NAG,NGEN,0
C68.1337.1,Gobinda Barman all right,NAG,NGEN,0
C4.291.1,"@Red Eagle He Also Think That
But He NEver Said Taht To Me!!!",NAG,NGEN,0
C9.18,Roy to galoos,NAG,NGEN,0
C46.93,So sad....😭😭😭😭😭,NAG,NGEN,0
C59.1587,I love this video....love from Assam 😘 😘,NAG,NGEN,0
C10.23,"Nupur Sharma trolled the living daylights out of that accented lady, Kasturi
Shankar. Good one :D",NAG,NGEN,0
C7.2083,I totally agree with you bhai,NAG,NGEN,0
C10.420,"If there is no law against arundhati roy, why throw abuses at her. If there is
a law, let the govt take legal action. This is her profession, and many
unemployed Indian youth will also adopt this easy money profession.",NAG,NGEN,0
C4.152,This is soo true 💯💯💯💯💯❤ bhai..u are best..,NAG,NGEN,0
C63.129,Hi I love you💙👌👌👍👍👍💙🔔🔔🔔,NAG,NGEN,0
C4.539,agreed man,NAG,NGEN,0
C10.334,"This is insane. Indian politicians make a lot of noice without making any
concrete action against Arundhadhi Roy. What is the problem for not putting
her behind bar? You have already listed all the crimes she had committed.",NAG,NGEN,0
C4.1460,Love you bhai 😂,NAG,NGEN,0
C7.929,"Ye mardangi he kya apke hisab se??  
  
The first scene itself begins with Shahid's character Kabir threatening a girl
to take off her clothes at knifepoint.. How is rape any different?? He does
many self-destructive, despicable and hurtful things like  
  
1\. Chasing his maid from his flat out of the society gates just for
accidentally breaking a glass.  
  
2\. Kissing a girl who he barely knows, without her consent right in the
middle of college campus in full public view.  
  
3\. Telling the girl of your dreams that I will kiss your mother and sister  
  
4\. Making her stay at a guys' hostel, apparently out of the care for her  
  
5\. Boasting about the fact that he had alcohol every time before he performed
the more than 500 surgeries, without a single one going awry!  
  
Strangest part of it all is that nobody seems to oppose him or thrash him
black and blue, except for his father. As all this happens, the college
authorities and the people around have fevi kwik between their lips and their
eye lids.",NAG,NGEN,0
C7.1907,"Rajeev Masand's review 0/5  
Pratik Borade's review 5/5  
  
Loved ur opinion sirji",NAG,NGEN,0
C4.2264.3,True fact.,NAG,NGEN,0
C26.285,"If your wife files false dowry harassment, police complaint against the
husband.  
If your wife false domestic violence complaint against you to harass you.  
If your wife calls police to threaten you.  
If your wife has filed multifarous litigations on you then call # 9873540498
at man cell delhi  
  
At Man Cell Delhi we provide the men with atur chatur counselling in which
guidance is provided regarding how to file false cases. Also RTI , dp3,
extortion, perjury, malicious prosecution, crpc 91, 21-b etc type fighting
tactics are guided to you so that you can fight the false cases on you & your
family at your own.  
  
  
<http://manhelpdelhi.blogspot.com>",NAG,NGEN,0
C59.1288,Supar,NAG,NGEN,0
C7.591,Very nice criticism 👌👌,NAG,NGEN,0
C4.2139.4,"vipul bisht forget about ramadhir.Sardar khan till the end of his life looked
exactly like how he used to look back in [60s.No](http://60s.no/) doubt the
plot is masterpiece but that doesn't mean you will have to support the other
logical aspect like a blind man.",NAG,NGEN,0
C4.1590,"I am in Middle of the video 4.43 and whatever he is saying is apparently but
genuinely Fact and So i Gave up watching Bollywood for good since 2015 and I
am ""adamant"" its Garbage.",NAG,NGEN,0
C68.636,Mad,NAG,NGEN,0
C4.1834,Eagerly waiting for this,NAG,NGEN,0
C33.525,Rocking ..👏👏,NAG,NGEN,0
C59.2306,Lovely bro...top classsss,NAG,NGEN,0
C10.27,"Gosh, what an obnoxious woman this Nupur is!",NAG,NGEN,0
C4.2043,Plz do on joker movie,NAG,NGEN,0
C59.1593,Bro what a video now this is a man .i am big fan bro,NAG,NGEN,0
C7.481,Lallantop [#MC](http://www.youtube.com/results?search_query=%23MC),NAG,NGEN,0
C7.417,Well said 👏👏👏👏👏👏,NAG,NGEN,0
C57.41,Who was the singer..he was sing totally wrong lyrics..,NAG,NGEN,0
C10.336,"LEFT HAND we use for what..back was insnt it....??? they deserve that
position..they are just educated by degree only inside a zombie's blind
Islamic zombies....lefties in India is cancer.....bloody western mole ...they
are aginst Modi its ok why they are supporting anti-Indian
theory???.....bloody rascals....",NAG,NGEN,0
C4.495,Only thing good about kabir Singh movie is shahid acting...nothing else...,NAG,NGEN,0
C4.72,You are absolutely right about kabir singh,NAG,NGEN,0
C45.239,Ok done via,NAG,NGEN,0
C59.32,Real,NAG,NGEN,0
C59.745,Thanks u bro,NAG,NGEN,0
C63.192.2,Rakib Hossian : ttc,NAG,NGEN,0
C9.255,"Correction: The address is now  
7, Lok Kalyan Marg not Race Cource Road.",NAG,NGEN,0
C33.390,Single gay looking for true love😥😥,NAG,NGEN,0
C4.1853,HEART TOUCHING.,NAG,NGEN,0
C10.109,Kasturi talk like stupid (chutya),NAG,GEN,0
C46.222,Sad 😅😢😭,NAG,NGEN,0
C26.137,real hero he did good job salute to Mr Jahangir🙏👼👍,NAG,NGEN,0
C4.702.2,@N aur tu v😂,NAG,NGEN,0
C10.60,Why is my comments censored/this is how the divide begins!!!!!!,NAG,NGEN,0
C59.1742,Supper u r legent,NAG,NGEN,0
C7.1290.1,"Kabir Singh effect:  
<https://www.ndtv.com/india-news/bulandshahr-hit-and-run-up-man-allegedly-
tries-to-molest-woman-runs-over-2-in-revenge-attack-2058797?pfrom=home-
topscroll>",NAG,NGEN,0
C45.800.1,"BbhbbbbbhbbbbbbbbbbbbbbbbbbbBbhbbbbbhbbbbbbbbbbbbbbbbbb bbhb gG bg gG bb. Bb.
V, you are a bit gbhhggbvhhbb g g g g bbbbbb h bbb. Bbbbh",NAG,NGEN,0
C10.484,What open discussion u people were doing other than just supporting rss agenda,NAG,NGEN,0
C47.32.1,Zxuz,NAG,NGEN,0
C4.1070,"Im in claas 10th,  
And you changed my whole perspective about bollywood movies, you saved my
life....  
Thank u so much.  
First time I saw a man who can really talk about this. Before that everyone
blindly follows bollywood movies.  
Now I'll try to share this message and influence them to escape themselves
from cage of bollywood..",NAG,NGEN,0
C4.1612.4,"Mission mangal is average .you never feel sort of science in it . Just sold
nationalism. See first man or martian",NAG,NGEN,0
C4.1079,Sir I always wanted you to make this video,NAG,NGEN,0
C32.22.3,SHAYRI & WHATSAPP STATUS no,NAG,NGEN,0
C4.38.1,Actually every Bollywood crap is criticized here.. don't worry,NAG,NGEN,0
C4.1184.4,Same here,NAG,NGEN,0
C10.157,Is this a debate !!!!!,NAG,NGEN,0
C10.516,"Ranga - Billa Arundhati Roy  
Ranga- Billa Rahul Gandhi  
Ranga - Billa SoniaGandhi  
Ranga-Billa Owassi  
Etc etc etc",NAG,NGEN,0
C7.1052,Amazingly clarified,NAG,NGEN,0
C7.2426,[3:40](https://www.youtube.com/watch?v=J2J5ssSP5yQ&t=3m40s) video start..😏,NAG,NGEN,0
C59.1184,👍🏻👍🏻👍🏻👍🏻👍🏻nice,NAG,NGEN,0
C26.130,"Jahangir bro, well done , may God bless you",NAG,NGEN,0
C33.659,Approval of lgbt might reduce over population in India,NAG,NGEN,0
C33.430,"I like this orange t-shirt wala  
So cute",NAG,NGEN,0
C7.2327,"It's a ""Character Driven Story"" , the story of 'Kabir Singh' , the scenes in
the movie follows Kabir where the other actors will automatically have less
duration and less dialogues.  
Some feminists and Kiara's fans complaining about very less dialogues for
Kiara advani, they didn't even understand that Preeti character was full of
expressions who actually was an innocent girl of 19 and drives with Kabir
character where both of them feels responsible for the life and family.  
Before commenting something about the film they should understand the depth of
the characters and the new type of scenes which will actually happen in
reality.",NAG,NGEN,0
C58.481,dede i love u 🙌,NAG,NGEN,0
C25.531.1,"polygraph is not perfect, very easy to fool.",NAG,NGEN,0
C7.2376,"Finally someone gets the movie. When Arjun Reddy released in South India it
became an instant rage and what everybody took out of that film was True Love,
emotion and Commitment but seems like northern part of India took something
else from Kabir singh sadly.",NAG,NGEN,0
C7.1197,So true bro,NAG,NGEN,0
C25.619,Luv yu Deepika ;),NAG,NGEN,0
C59.1453,My favorite video yrr,NAG,NGEN,0
C4.975,Shwetabh Bhai JOKER(MASTERPIECE),NAG,NGEN,0
C33.789.1,Thankyu so much,NAG,NGEN,0
C4.19,Super review,NAG,NGEN,0
C4.2111.2,@Harsh kushwaha right,NAG,NGEN,0
C33.349,hahah hahha yaar so good...😀😀😀😂😂😂😂,NAG,NGEN,0
C7.1865,"Problem is not the problem  
Problem is your attitude about the problem : Jack Sparrow",NAG,NGEN,0
C59.475,"1 st view
Love u From Bangladesh",NAG,NGEN,0
C4.485.1,True lol,NAG,NGEN,0
C33.412,English subtitles titles please,NAG,NGEN,0
C10.642,Looks like a drug addict,NAG,NGEN,0
C7.839.1,Very nice movie,NAG,NGEN,0
C38.161,"Why are we running behind the West. Although I'm neutral on homosexuality I
find it so sad, it makes me so sad to see my people say accepting
homosexuality takes them towards development and modernity. We should not try
so hard to fit in the west. We are Indian, we should stand back to our own
culture. P.S we are ex British colony so my education was always of English so
I prefer to write in English.",NAG,GEN,0
C4.514,After long time quality video,NAG,NGEN,0
C58.476,Right 🤣,NAG,NGEN,0
C33.602,Hmm nice I'm also lesbian nice video,NAG,NGEN,0
C68.33,Goob,NAG,NGEN,0
C7.2399,U r mad,NAG,NGEN,0
C10.759,"What do you mean of freedom, destroy the country thats what mean freedom of
speech.",NAG,NGEN,0
C4.2094.1,And both directed by same person.,NAG,NGEN,0
C4.2243,Waited for this vedio because I didn't liked this vedio,NAG,NGEN,0
C4.789,"If people start thinking so logically and can think in such a simple manner
then there won;t be any issues in this world and society. Human beings are
complex and they have emotions and feelings. This movie was an emotional
experience, if you start analyzing emotions logically then you will never able
to understand it. Emotions are to feel and not to analyze and people connected
with the emotions. This movie does not have any item song neither it shows any
female actor where camera is panning on her body parts to titillate the
audience and that is very rare in bollywood commercial films with item songs
(no one is talking about that). Everything is about the character and its
journey - good, bad or ugly and writer should have freedom to create
characters as per their will and not as per social morality.",NAG,NGEN,0
C4.1976.2,Thank you for enlightening us.,NAG,NGEN,0
C4.1197,That's why I watch ANIME instead of bollywood,NAG,NGEN,0
C4.1984,"those who are giving dislikes, are 'self-destructive chutiya'",NAG,NGEN,0
C26.340,He proved himself to be real man.,NAG,NGEN,0
C10.592,she should be in jail,NAG,NGEN,0
C4.1360,Your view about Todd Phillips' JOKER ?,NAG,NGEN,0
C7.1350,Pratik bhai you are the gem of India,NAG,NGEN,0
C33.600.2,Not fore ward but moving back ward. Its my personal opinion 😑😑😑,NAG,NGEN,0
C26.263,wonderful!!!!,NAG,NGEN,0
C4.1778,"I haven't watched a single bollywood film in the last 1.5 years.  
  
Please make a video on Joker (2019).  
  
Would love to hear your opinion.",NAG,NGEN,0
C45.227,8967644121,NAG,NGEN,0
C68.1237.1,Perfect,NAG,NGEN,0
C7.2605,Nyccc sir,NAG,NGEN,0
C7.560,as always u always nailed again,NAG,NGEN,0
C7.643,Khup Sundar review aahe sir I loved ur Marathi swag while speaking Hindi 💯👍👍,NAG,NGEN,0
C7.717.1,"😂😂 arrey madam sahi toh bola hai usne. The film is not glorifying toxic
masculinity. Would love to hear your honest opinion about the film.",NAG,NGEN,0
C10.724,Many more beaches in india why not being arrested exposed,NAG,NGEN,0
C10.162,She is nothing but a public nuisance.....😠😠😠,NAG,NGEN,0
C4.1337.3,"@akshay Viswambharan but atleast doctor strange is not misleading people like
this useless piece of poop kabir singh",NAG,NGEN,0
C10.1385.5,"​@Kanan kumar Das **IN ABSENCE OF STRICT LAW ANY ANTI-NATIONAL CAN INSTIGATE
PEOPLE TO INDULGE IN VIOLENCE AND DISRUPT GOVERNANCE AND PUT TO THREAT
NATIONAL SECURITY....LOOK WHAT SHE IS OPENLY SAYING.....SHE IS SAYING THAT,
""KYA HUM INKO 4 SAAL KATNE DENGE""...IMPLORING PEOPLE TO TOPPLE AN ELECTED
GOVERNMENT.....WHY SUCH BASTARDS CANNOT BE BEHIND THE BARS AND BE PUNISHED SO
THAT ANYONE CANNOT INSTIGATE MASSES TO TAKE LAW IN THEIR HANDS......WHY THE
COURTS ARE NOT TAKING ANY SUO MOTO ACTION...WHY POLICE IS SO SOFT... WHY PIL
IS NOT BEING FILED....WHAY IS ARMY SOFT ON THESE INTERNAL ENEMIES......WHY
POLITICIANS IN THE GOVERNMENT ARE SOFT......WHAT THE FUCK IS
HAPPENING.....??????**",NAG,GEN,0
C4.1189,"Totally agreed....i felt the same during the movie Mission mangal...like why
the hell was there any need to put such characters",NAG,NGEN,0
C7.1065,**Spoilers Alert** ‼,NAG,NGEN,0
C10.442,fish market....what a shame ...disgusting debate yuckkk,NAG,NGEN,0
C7.114,[14:26](https://www.youtube.com/watch?v=J2J5ssSP5yQ&t=14m26s),NAG,NGEN,0
C38.29,"Hinduism is one of the most liberal cultures in the world. There are numerous
homosexual encounters even in the puranas and a detailed accounts of same sex
relationsips. Such as that of Agni and Soma(moon lord). It's shch a shame that
these fundamentalists and propogaters of Hindutva(Bhajrang Dal, RSS etc) have
irresponsibly misinterpreted and appropriated them by relying on the
conservative manipulation of ancient indian texts such as the British. Going
by there own narrative..these bastards are in fact the true ""Anti
Nationals""(Hindutvavadis). They have contaminated the real plurality and
diversified ideals of our culture.",NAG,GEN,0
C33.488,I M ONLY BISEXUAL HERE??,NAG,NGEN,0
C7.2561,**Flimcompanion**,NAG,NGEN,0
C33.507.2,"Disha R SHAJI  
HELLO",NAG,NGEN,0
C4.347,"South movie fans like here
They are best than bollywood movie",NAG,NGEN,0
C7.1854,Agreee,NAG,NGEN,0
C33.794,Flow me plz,NAG,NGEN,0
C7.477.1,Hahaha 😂😂😂😂😂 u r damn right,NAG,NGEN,0
C4.1047,"I've been thinking of making such analysis on kabir singh since I saw the
movie.... but I'm too lazy 😂",NAG,NGEN,0
C38.336.1,"she also said ""TU thik to hai na"", i.e you are not gay right as you so openly
support LGBT people",NAG,GEN,0
C7.1478.1,One sane individual..thank you for a glorious reply.,NAG,NGEN,0
C4.401,Hats off to this man....each and every word he said is damn true...,NAG,NGEN,0
C59.1996,Supar youaer ret,NAG,NGEN,0
C7.156,"PLEASE review about Dr Rajkumar and Shankar Nag. PLEASE SEARCH ABOUT them if
they deserve then only review thier personality",NAG,NGEN,0
C4.2246,Wow what a topic hit like for this 😍,NAG,NGEN,0
C4.702.1,Respect,NAG,NGEN,0
C26.287,"judicious stap by Guy,May God keep him safe.If laws not on his side, what else
a men can do?",NAG,NGEN,0
C36.251,"allowing homosexuals in army is like playing with poisonous snakes , u might
not know when they will bite u. ( I believe if homosexuals allowed in army
they will become enemies of India.)",NAG,GEN,0
C4.2139.3,"vipul bisht does your mother and father looks exactly the same the way they
looked back in 70s and 80s?",NAG,NGEN,0
C7.1089,Go and watch Suchitra review on film companion,NAG,NGEN,0
C7.605,"Bro I would like to say one thing ki is movie me koi problem nai hai except
drink and smoke jo ki he youngsters boy possible, isko follow krskte hai kyu ,
kyuki uska best actor in this movie krrha hai. And one more thing in 4 more
shots series me bhi I really object the character of girl journalist who
usually do regular random sex. Bro hm SB ek jses nai hai feminist type. But
what ever things r not right whether it is done by actor or actress give bad
posters in social life, will never appreciated.",NAG,NGEN,0
C4.102,Bollywood needs this 20 min to rethink about their movies..,NAG,NGEN,0
C4.658.3,@vamshi bommena lol.. 😁😁,NAG,NGEN,0
C26.120,Real hero..salute u,NAG,NGEN,0
C4.295,Eye opening video.🔥,NAG,NGEN,0
C33.675,Very good acting👌👌👌🌹❤️,NAG,NGEN,0
C7.698,Kabir singh 5 star,NAG,NGEN,0
C20.31,"Sucharita is saying its a bad muv so now it's a must watch film 😁😁😁😁😁 take
this sucharita randi🖕🖕🖕🖕🖕🖕",NAG,GEN,0
C45.387,Very daring true video,NAG,NGEN,0
C4.1673,The moment i saw the trailer of the movie i knew i will not watch it.,NAG,NGEN,0
C7.1807,"Now all the Khan's especially S.K. are flopping and The rise of great actors
is Happening",NAG,NGEN,0
C10.180,Godi media,NAG,NGEN,0
C4.2076,U r too good sir.....,NAG,NGEN,0
C7.2333,"Bhai,absolutely loved this video, well said..",NAG,NGEN,0
C4.1488,Shwetabh... Watch Byomkesh Bakshi... Sushant's,NAG,NGEN,0
C58.294,"**Best Work,Ritu...**",NAG,NGEN,0
C7.776,Totally Agree with you sir 👌,NAG,NGEN,0
C4.291.2,Father?,NAG,NGEN,0
C63.73.1,Hotxx,NAG,NGEN,0
C7.1157,Nice review sir,NAG,NGEN,0
C38.464,"jitne wrong kah rhe hn wo sare bi sexual hn.because its prove that all
homophofic are always homosexual",NAG,GEN,0
C9.162,"Arun dhati Roy is 💯%right,",NAG,NGEN,0
C26.317,injustice gives the solution,NAG,NGEN,0
C33.420,Superb...👍,NAG,NGEN,0
C4.708,"Every movie in Bollywood is a musical, no one gives a shit but Hollywood's one
musical becomes the best one ever made.",NAG,NGEN,0
C32.16.1,Call me 9876380919,NAG,NGEN,0
C4.1700.2,"@Dr.Priyanka Verma yup, I can understand .",NAG,NGEN,0
C59.35,Yes boss,NAG,NGEN,0
C32.158,"Fantastic work by you whole team.  
All actors Shalu, Palkesh,Chandu .Acting was good,  
Direction by My Childhood friend Arjun as always going to great heights.  
Rajesh bhai also a great banner for all these.  
Bottom line Starting Dialogue of Uncle Ji is always Zordaar Zabarast.  
Keep it up all.🤟👍",NAG,NGEN,0
C4.341,Best line 4.20 nationalism mein bhi cash cow,NAG,NGEN,0
C4.1684.3,"Lol, he almost have 800k subscribers.",NAG,NGEN,0
C7.2155,I respect you broo good job thanks for honest review,NAG,NGEN,0
C9.237.1,V r with modiji,NAG,NGEN,0
C4.47,"In the original version, arjun never had any physical relationship with any
girl.. There was a scene in which shiva explains to his father",NAG,NGEN,0
C4.1906,"[11:45](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=11m45s) and
[13:20](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=13m20s)🤣🤣🤣🤣Epic sir",NAG,NGEN,0
C4.778,"I didn't watch the movie and I have no remorse. Three simple rules which help
me to decide whether to watch or not to watch a movie.
1.If it is a Bollywood movie with an age old ""Love Story"" then it's a big no
no.
2.If it is a movie which is promoting any form of stupid propaganda then
sorry!!
3.If it's a movie with a big starcast consisting products of nepotism then
nope!",NAG,NGEN,0
C45.330.1,"09777070288 IAm from Odisha state bhubaneswar iam specialist body Massagboy
msg me on whatsapp and call me now for 7",NAG,NGEN,0
C68.56.4,Of course why not,NAG,NGEN,0
C10.525,"Please learn "" how to speak lie and false statement from this lady.",NAG,NGEN,0
C7.1293,I love u brother... Your thoughts is right....,NAG,NGEN,0
C68.578,Aapla record coral 01907619341,NAG,NGEN,0
C10.703,"People of the country now realised the culture of Arundhati Roy. Very shameful
statement .",NAG,NGEN,0
C10.284,She should be kept in jail,NAG,NGEN,0
C4.2182,"I dunno, but I had this gut feeling inside of me saying ""Shewtabh will surely
share his opinions on Kabir Singh movie"" ever since it was launched, guess my
feeling wasn't wrong at all. 🙃",NAG,NGEN,0
C57.67,love for jisu,NAG,NGEN,0
C4.2265.1,"Is it possible
Wtf is this showing",NAG,NGEN,0
C32.43,Wrong,NAG,NGEN,0
C4.1353,"Shwetabh Bhai, you are one of the best Youtuber.",NAG,NGEN,0
C26.294.2,"Sea Change she is now telling that man like jahangir bhi is dangerous and in
the same mouth she is telling that jahangir bhi is right.I am also a girl but
not like her.I think she supports sec 498",NAG,NGEN,0
C10.726,"this idiot lady was praising jklf ....yassin malik  
she said once that pak army din killed bengalis in 1971.........no genocide
happened in 1971",NAG,NGEN,0
C33.645,I am a lesbian and I am a proud of me and good message love is love,NAG,NGEN,0
C4.1754,"Thank God It is 11 year when I left to watch bollywood movie  
  
But I remember a movie name Room which I guess Indian should watch",NAG,NGEN,0
C36.1004.5,"@Crazy Boy kindly don't get hurt... But read my words what I said.. I said I
have come across those gays who have multiple sexual partners.. it's not going
to be good.. Single sexual partner will be okay... But what about those who
are keeping multiple sexual partners... HIV/HBsAg and Sexually transmitted
diseases are more common in these people.. I have one of my patient who had
suffered from Bacterial meningitis and then had so many problems in his life.
I adore your talent that u have cracked all these exams.. but being a doctor
doesn't means that he is not a human being... I live in an Indian society and
see what happening in the society...",NAG,GEN,0
C59.2036,Nice voice,NAG,NGEN,0
C4.1717.1,It was shit from the trailer itself....thank God atleast you got reformed,NAG,NGEN,0
C65.419,very sexi Gal's pori Moni,NAG,GEN,0
C7.2400,"Yaa... really.. true.....Bhai..  
.it is our... society....",NAG,NGEN,0
C4.137,You should add subtitles,NAG,NGEN,0
C10.648,Stupid lady,NAG,NGEN,0
C65.163,<https://youtu.be/r8RYPMiXtH4>,NAG,NGEN,0
C7.2405.2,"@डिजिटल लंड भक्त विकास प्राधिकरण Abey yaar, I liked it as a movie. That
doesn't mean I'll follow it amd become a drug addict.  
Yes, I got inspired by the movie to become a topper, excel in sports, and
concentrate on career despite having personal problems, being frank and
knowing the value of a relationship.  
Agar tughe buree cheezon se inspire hona hain tho it's your choice 🤷",NAG,NGEN,0
C7.977,Context behind feminist :- Film Companion (Yt channel) Kabir sing movie review,NAG,NGEN,0
C4.1777,I'm sick so I can't study my throat hurts,NAG,NGEN,0
C4.1748,"2 days 4 videos  
  
back to back👊👊",NAG,NGEN,0
C10.382,Please arrest her immediately,NAG,NGEN,0
C4.1871,"The sad truth is few people are attracted towards the reality which this man
is providing. How many of u agree?",NAG,NGEN,0
C10.282,"Looks like ms Kasturi has no idea on the law !!! Freedom of speech is
different than sedition, defamation",NAG,NGEN,0
C7.236,Best review that I ever watched,NAG,NGEN,0
C7.2572.5,"@Achyuth Thouta anna pls read me fully....And then say some thing....  
Iam a north indian and all fingers not same ..So everywhere is good and harami
people..",NAG,GEN,0
C33.71,Amazing video bhai,NAG,NGEN,0
C7.2387,Who cares what feminists says!,NAG,NGEN,0
C7.1154,"I watch your videos because of your wise words , but too many spoilers are
there in this video",NAG,NGEN,0
C33.792,I LOVED THE CHARACTER OF THAT GIRLS😍😍😍 AND YOU WERE ALSO AWESOME BRO,NAG,NGEN,0
C32.138,"Supper movie sir jii  
  
Full support Rajesh sir All Team💕💕😊",NAG,NGEN,0
C59.444,right broo ...,NAG,NGEN,0
C10.719,"When are you going to ""expose"" Modi and Amit Shah's lies Arnab? 😂🤣😂",NAG,NGEN,0
C4.1879,Kabir Singh overrated,NAG,NGEN,0
C58.142,LoL 🤣🤣 😂 😂🤣 🤣😂 😂🤣 🤣😂 😂,NAG,NGEN,0
C4.2030.2,"One of my friend said ""Gully Boy is much better than The Tashkent Files.""  
We never had any discussion on movies after that !",NAG,NGEN,0
C7.2014,Nice bhai perfect 👌,NAG,NGEN,0
C45.701.1,00966571456033 imo,NAG,NGEN,0
C7.2197,"you are toooo good boss,even I think the way you think boss.",NAG,NGEN,0
C63.49,gooct,NAG,NGEN,0
C7.1392,We support you sir.,NAG,NGEN,0
C10.183,Why this Arundhuti is allowed to come to India?,NAG,NGEN,0
C4.168,"Oh God I'm very glad to find this one .....I thought that I'm the only one
but...I realize now it's not  
Jobhi kaha hai iss video mein  
Mai usse pura agree hu 👍👍agar log aise movies dekke ye soch rahehe Kabir Sigh
character kohi follow karenge agar koi agar sochrha hai toh bohat harmful hoga
Jo sochrha hai ki .... Mai Kabir Singh banuga  
  
Fact : now these days many people don't follow themself they .... follow only
like this kind of movies and they ....takes the wrong step ....to become like
someone  
But the truth is  
you don't ....need to.. be become like someone or something  
Just follow on your own path  
I know my English is bad I know  
I just wanted to share my thoughts  
I'm 17 year old I'm not so much mature .....to give those opinions ...  
But seriously Kabir Singh never teach us what is actual life.......",NAG,NGEN,0
C68.279,yess broo,NAG,NGEN,0
C7.2564,It is not a movie review🧐,NAG,NGEN,0
C4.2138.3,Better not to watch only,NAG,NGEN,0
C10.173,"I had a very different opinion of the lady.. not any more...go back wherever
you came back from..do not teach us to lie...she needs to be deported
asap..even the Indian jails should not accept her..whoever has purchased her
books..burn them..i am..",NAG,NGEN,0
C7.2611,Sir best review,NAG,NGEN,0
C7.337,"Guys just watch this movies its aswom.. Don't listn to those feminist... Just
watch movie nd feel the pain..",NAG,NGEN,0
C26.193,I want to meet Jahangir bhai,NAG,NGEN,0
C26.323,"very right indeed. Just wish more man have the the courage to do it, then you
will see a reduction of false claims. God blease those man who stand up for
there rights",NAG,NGEN,0
C4.1392,Thanks shwetabh Bhai 👌,NAG,NGEN,0
C4.143,"sunglass that he used in movie 😅  
Here in my country Nepal shopkeeper sell that sunglass as hotpiece writes
outside the shop in poster as "" Kabir Singh ko chasma yaha paienxa""( Kabir
sing glass will be available here)🤣",NAG,NGEN,0
C59.129,Nice tq,NAG,NGEN,0
C68.1332.3,It is really,NAG,NGEN,0
C4.498.2,"true bro. watched last month. This is the pdf of the book it is based
on-<http://slobodni-univerzitet-srbije.org/files/ROBERT-KANIGEL-RAMANUJAN.pdf>
The book is even better-",NAG,NGEN,0
C68.954,U r really genius bro,NAG,NGEN,0
C59.1261,Nice😅😆😂😃😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,NAG,NGEN,0
C7.1669,"hello sir i respect your views all other things talk about liberals or other
stuff i personally also hate them but I have one request actually you can
create another channel regarding this matter ""politics in hindi cinema world""
but i personally think this channel should be stick to its main motive of
reviewing the movie your previous videos are best from your open opinion
without any fear and straight point of view. i became fan of yours but with
these few episodes in which you mostly talk about political matters somewhat
Disturb audience BTW you are doing a great job God bless you.",NAG,NGEN,0
C7.1752,Fuck yourself Feminism,NAG,GEN,0
C33.108,Wow superb 👌👌👌,NAG,NGEN,0
C59.1982,I love you bro,NAG,NGEN,0
C33.187,I love hot boys😗😚🍌🍌,NAG,NGEN,0
C32.63,"Very Efficient concept....Efficient direction...best of luck to all team
Rajesh jha production....👍",NAG,NGEN,0
C26.160,well done,NAG,NGEN,0
C7.1315,Chu feminist 😂,NAG,NGEN,0
C4.1162,Please joker review🙏🙏🙏🙏🙏,NAG,NGEN,0
C7.608,"Well said sir ji about
[#feminist](http://www.youtube.com/results?search_query=%23feminist) , you are
a true youtube , and a explainer 🙏🙏 .",NAG,NGEN,0
C33.463,Butifull video,NAG,NGEN,0
C7.27,"I'm not a liberal or a feminist...I do none of the things mentioned by the
chap in the video...but, sorry to say, Kabir Singh, is an absolute bore  
Really not sure what traditions Kabir Singh is promoting. I don't know what
this chap is going on about",NAG,NGEN,0
