ID,Text,Sub-task A,Sub-task B,Label
C59.688,Hindi mein koun koun dekh raha hai like this👈👈👈👈👈👍👍,NAG,NGEN,0
C7.198,"Ap ap apne videos me English subtitles sammilit kare. Isse apke muluayvan vani
pure brahmand me prakaashit hogi. Bharat varsh ap jaisi tejsavi yuva atma ke
karan jagat guru banega. Sraday apka dhanyavaad. Mujhe ap par puri shraddha
hai ki ap English me subtitles rakhege.",NAG,NGEN,0
C4.1960,Bhai joker pe review do...,NAG,NGEN,0
C4.2197,Me chahta tha is par ek video,NAG,NGEN,0
C7.2118,Bhai spoiler alert dal dete,NAG,NGEN,0
C7.841,"Plz aisa mat samajhna k mere dil me hindua k liye koi mafrat hai mere bahot
saare dost hindu hai aur me unsabki bahot respect karta hoon.",NAG,NGEN,0
C7.1313,"Bhai sun, bilkul sahi kah rha pr wo 'Not a movie' wali didi backwass kar rhi",NAG,NGEN,0
C59.1709,Bap ka beta,NAG,NGEN,0
C4.1766.1,"@Fact Park kuch tik tok ka videos daal denge ads mein usmein khush ho jaayenge
yea log😂😂",NAG,NGEN,0
C4.760,हिंदुस्थान मैं जब तक सनिमा हैं तब तक लोग.... 😂😉,NAG,NGEN,0
C4.1598,"Indian hain to indian ki tara hi to pyaar hoga bhai. Kuch to india ka concept
hain jo ashli hain nehin to shaab to dushre desh shey copy kaar raha hain.
Pyaar india mein jaisa hain thik hain ishliye to india mein pyaar hain ea
shaab desh bhi samajhta hain",NAG,NGEN,0
C7.1489,Hummm.. bhakt lagte ho 🤔,NAG,NGEN,0
C7.491,Dhansu review,NAG,NGEN,0
C36.688.1,Sable liye hain WO bhi smaglita mein hain,NAG,NGEN,0
C4.1523,"i liked kabir singh only for the acting of shahid kapoor bakki to bollywood to
chutiya tha aur rhega.... 😂😂😂",NAG,NGEN,0
C36.895,"2.5 million gay in India, sir ye data nikala kaise😆",NAG,NGEN,0
C4.762,"Badi jaldi kiya review, aaram se karta bhai..",NAG,NGEN,0
C7.1998,Top movie hai prateek bhai,NAG,NGEN,0
C4.2014,aur laundo kya haal chaal,NAG,NGEN,0
C4.37,"bro sirf shahid kapoor ka violent look aur uska violent character logo ko
pasand aaya tha.... baki story toh bekar hai .",NAG,NGEN,0
C7.1595,Billllllllllkul sahi baat h ..bhai love you,NAG,NGEN,0
C20.340,Mood off hai?,NAG,NGEN,0
C7.2160,Ye librels hai koun😑 kaha se ate hai ye loge😐,NAG,NGEN,0
C32.125.2,HMM THANKU JI,NAG,NGEN,0
C32.41.2,Mumbai Chakala,NAG,NGEN,0
C21.309,"Main sirf 2 jaane ka hi review dekhta hun Ek Komal Nahta ji ka aur ek aapka
aur aapka review dekhne se pahle main Komal Nahta ji ka movie review dekh liya
tha isliye Kal dekhne ja raha hun",NAG,NGEN,0
C4.31,bhai mere dil ki baat boldi tune,NAG,NGEN,0
C4.757,"Bollywood k garbage movies dekhne k baad jo side effects hote he usiki script
he kabir singh😑.... Relatable isiliye lgta he sbko kyunki bollywood dekh dekh
k hum v ese hi ban gye he😑",NAG,NGEN,0
C7.239,Bhai breaking bad Ka review dedo,NAG,NGEN,0
C4.867.3,Sahi kaha zayn bhai,NAG,NGEN,0
C7.2026,BJP ne inverter ka paisa nai mila???,NAG,NGEN,0
C7.2510,Sir kewl movie ka review kiya kro yr ..,NAG,NGEN,0
C23.27.2,@PRATIK SAMAL hn dekhichi 😂,NAG,NGEN,0
C7.2464.5,Ek dum sahi bro,NAG,NGEN,0
C36.788,"Agar desh k itte bade platform homosexuals ko accept krle toh desh k janagan
ko v sikhne ko milega,k ek insaan k private life or professional life alag
hain.,ek ki koe gay hain isliye unke power ko underestimate nei krna
chahiye,hr ek sector me sbko chance milni chahiye.",NAG,NGEN,0
C10.1387,10 years ka process Kya Hai census cha,NAG,NGEN,0
C7.7,Liberism puri duniya ke liye khatra hai,NAG,NGEN,0
C4.919.1,Nahi vo movie thik thi,NAG,NGEN,0
C36.1016.5,"भाई आपकी बात सही है, पर सैनिक भी एक इंसान है| समलैंगिकता ना हो ठिक है पर उपाय
तो होना चाहिये.",NAG,NGEN,0
C7.919,"Bahut din baad Bollywood me acchi movie dekhne ko mili aur maine bahut din
baad Bollywood movie dekhi. Nice video. Kaafir (zee5) ka review kariye",NAG,NGEN,0
C19.165.4,"@Koshal Sharma Galat chiz ka proof de rahe ho. Ye usko do jo aisa bolta ho ki
Kashmir me stone pelting nhi hoti. Maine aisa nhi bola. Fir bol rha, theek se
padho maine kya likha. Tabhi samajh aayega.",NAG,NGEN,0
C4.2146,"Bhai Love you  
Aapne life ko dekhne ka nazariya badal diya",NAG,NGEN,0
C7.1046,Ek no. bhai,NAG,NGEN,0
C36.968,Ab Tik-tok walo ka kya hoga????,NAG,NGEN,0
C20.254,Hindi bol,NAG,NGEN,0
C19.99,Mubarak bhai achcha review dete unhe dikhao phir vo batayenge .....,NAG,NGEN,0
C4.2112,"Kash is country me tmhare 50% bhi mature ho jaye to desh kaha se kaha pahuch
jaye 🤦",NAG,NGEN,0
C61.1603,Vai tuna galty kar de,NAG,NGEN,0
C36.858,Sir telegram channel py aapk videos k pdf kue nhi upload kiyeh jatay,NAG,NGEN,0
C4.555,In dislikers ka mindset kya hai,NAG,NGEN,0
C7.1828,Kitmi backchodi,NAG,NGEN,0
C25.16,बहुत अच्छा किया सुप्रीम कोर्ट ने,NAG,NGEN,0
C25.474,"जब तक झूठे और फर्जी केस करने वालों को सजा नहीं,तब तक असल मुजरिम को सजा नहीं,",NAG,NGEN,0
C4.1327,Ladki ke zyaada se zyaada 10 line hoyenge bhai aur 8 toh ending mein hi the,NAG,NGEN,0
C7.999,M ek bar film dekh lu phir btata hu tuje,NAG,NGEN,0
C26.25,Sahi kiya,NAG,NGEN,0
C7.764.4,"@Pratik Borade army waale bhi isi society se aate hai koi dusre planet se nhi
aate bht acche hote hai. Hunare liye extra effort krte hai",NAG,NGEN,0
C9.313.1,"अमित शाह और अगले (4:6) साढ़े चार साल गृहमंत्री रहेंगें।  
  
 **डरा नही रहा हूँ,**  
 **बता रहा हूँ!!**",NAG,NGEN,0
C4.1109,Kutte ke tarah kon pyar krta h bhaai,NAG,NGEN,0
C7.387,Sahi bola boss. ..man ki baat boldi tune,NAG,NGEN,0
C7.952,"TUM EK LARKI KO THAPPAR MARTE HO FIR RAPE KRTE HO AUR CLASS K SABKE SAAMNE KHE
HO KI YEH MERI BANDI HAI YEH KYA HAI",NAG,NGEN,0
C4.4,Kutte ki traha pyar karta hai 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,NAG,NGEN,0
C32.13,Galt hai,NAG,NGEN,0
C7.388,"pehle mai bhi kuch feminists k point se agree krti thi, but apke is review k
baad, my thoughts about Kabir Singh are totally changed. Acting no doubt pehle
se hi pasand aayi thi. Ab mann kar rha hai 1 or baar dekh aau😛",NAG,NGEN,0
C4.609,Kyun dirty words use karte ho....pls stop it... mujhe distract karta hai,NAG,NGEN,0
C25.20,"talaak ko bbhi aasaan banaya jaye .ager dono log ek dusre ke sath nahi rah
sakte to foran talaak mil sake",NAG,NGEN,0
C21.1,"Mera India's Sons Trailer ka Review -  
<https://youtu.be/DSILsKSeM3g>  
Pink Movie Review - <https://youtu.be/EiVSu8MPV7M>",NAG,NGEN,0
C4.421,Bhai plastic bottle mein pani mat pio.,NAG,NGEN,0
C26.62,"Phir dekhiyeyga ki false cases hona hi band ho jayengey gharon la tootna band
ho jayega",NAG,NGEN,0
C32.112.4,@crazy Ram aap apna whatspp no dijiye,NAG,NGEN,0
C7.1151,"Sab preeti or kabir ki baat kr rhe h, koi bhi shiva ki baat ni kr raha, jisne
kabir ko smbhala😢, mujhe to real life me shiva jaisa dost chahiye jo hr mod pe
mere sath rhe marte dum tk....agree ho to like kro....👍",NAG,NGEN,0
C23.12,Itna late,NAG,NGEN,0
C7.174.2,Sachchai kadvi Hoti hai...,NAG,NGEN,0
C33.101,Hahahahahbha,NAG,NGEN,0
C4.2057,"Gazab bhai gazab, Ye ekdum genuine review tha. Aap ek movie review channel bhi
khol lo, Best reviewer ban jaogay.",NAG,NGEN,0
C10.1361.2,Star dene ki jarurat nhi hai..pura likho,NAG,NGEN,0
C4.1269.1,@Afrid zmn comment krne wala,NAG,NGEN,0
C36.489,Ek sahara tha wo bhi gaya.biwi nhi gf nhi .,NAG,NGEN,0
C4.1013,"Missing , aur launde kya hal chal ?",NAG,NGEN,0
C4.22,भाई ये अर्जुन रेड्डी फिल्म का रीमेक है,NAG,NGEN,0
C7.1222,Mazaa aa gaya bhai aapka review dekh ke,NAG,NGEN,0
C7.1679,आपने पूरा बैक्ग्राउंड ही बदल दीया । कुछ नया करे,NAG,NGEN,0
C7.1781,нιнιнι only ѕнтee ғrιendнιp ĸregι 😀😀,NAG,NGEN,0
C7.2112,Oo stree friendship karogi nice,NAG,NGEN,0
C7.2450.1,rupesh rothore bhai review dusri video mw h ye...reply to liberals h,NAG,NGEN,0
C7.749.2,Theory Chhodiye practically sochiye !,NAG,NGEN,0
C21.138,EK NUMBER BAWA,NAG,NGEN,0
C7.1012,"Pratik teku ab modern cinema samjh me aara lagta.. pehle bhot buddhe Bata
karta tha tu, good, keep it up!",NAG,NGEN,0
C33.113,Bohut bohut Acha lega,NAG,NGEN,0
C7.1137,Bhai teri bhi to wing pta chal rhi hai,NAG,NGEN,0
C7.1772,Bahot bahot acchi muvi hai bhai sahid ki acting jabra,NAG,NGEN,0
C32.85,Kitna hott .top boy h kas mera b.f hita we,NAG,NGEN,0
C4.688,Mr. bakri...slow bol....,NAG,NGEN,0
C4.135,Maine dekha hi nahi😁😂,NAG,NGEN,0
C4.1515,Bhai Maine to 2 cigarette v Dekha hai pite hue,NAG,NGEN,0
C23.44,bhai wo mahan critics kon hai,NAG,NGEN,0
C4.1483,Bhai kabir sing dekhi aur video bana daali,NAG,NGEN,0
C7.1334,"Oooo stree...😀😀😀😀😀😀😀  
Friendship karogi...😀😀😀😀😀",NAG,NGEN,0
C9.272,"शौरभ आप अच्छा टिकाकर हैं, आप एक दिन अच्छे राजनेता साबित होंगे यह मेरी
भविष्यवाणी हैं।",NAG,NGEN,0
C19.25,"aaj tk ki dekhi gayi sbse best courtdrama movie, 10 me se 10",NAG,NGEN,0
C7.1504,bhaijaan aap to ye btao tshirts khaan se mngaate ho,NAG,NGEN,0
C4.1052,अच्छा होता जब मूवी आइ तब आप वीडियो अपलोड करते...👍👌,NAG,NGEN,0
C7.615,"Baat toh sahi hai bhai lipstick under my burkha movie ko koi bhi kuch nahi
bola",NAG,NGEN,0
C4.1238,2 din me 4 videos. 👌👌,NAG,NGEN,0
C7.294,"Chandigdh mein ek nashedi ladki ne khud galat car chla kar ladke ko peeta..
Kya yhi hai mahila sakhtikarn.. Pls chandigarh wale case pe video bnao",NAG,NGEN,0
C21.68,जय सियाराम 🙏🙏,NAG,NGEN,0
C25.468,wo time gaya jab orate pareshan hoti thi ab time badal gaya,NAG,NGEN,0
C33.61,C hiiiii last m chinchilla🤣🤣,NAG,NGEN,0
C21.236,"Pratik bhai... Plz Ajay devgan sir ki The Legend of Bhagat singh ka bhi review
kijiye......",NAG,NGEN,0
C7.1921,ha the lallantop wala hai librl,NAG,NGEN,0
C32.136.5,Jaldi,NAG,NGEN,0
C4.2121,Aaj Bhai form mein hai ..3 videos in a day..,NAG,NGEN,0
C38.721,khatam kardega matlab?,NAG,NGEN,0
C4.1323,Ek number bhai.... 🤟🤟 Great One,NAG,NGEN,0
C7.1300,Sahi bole ho bhaii..,NAG,NGEN,0
C7.542,Sahi he bro,NAG,NGEN,0
C10.536,"यार मज़ा आ गया इनकी बुद्धि भी इनकी तरह ही है, ये अपना नाम स्वयं कुत्ता, रंगा,
बिल्ला रख रहे है। हस हँस कर पेट फूल रहा है",NAG,NGEN,0
C36.690,"Mere hisab se homosexuals or samaj k dusre varg ko apasi talmel bnane m hi avi
bkt lagega...Islye army m inko permission avi to ni milni chahiye ...Qki kavi
v parivartan hona acha hota h magr uska smaj m or desh pr kya prabhav pad rha
h is bat ko ignore ni kiya ja skta....is bare m bichar thode bkt k bad ho yhi
acha hoga",NAG,NGEN,0
C7.579,"Bahut badiya review tha apka apne saare librel aur feminist ka muh band kar
diya .... Mere taraf se 1 lakh like apke liye...",NAG,NGEN,0
C4.1264,"Ladke ne dekh liya  
Khatam bhai. ...pyaar ho gaya .....😂😂😂",NAG,NGEN,0
C4.468,Yehi launda bacha sakta hai is generation ko,NAG,NGEN,0
C26.118,Police ko chahie ki jhute case me giraftari na kare,NAG,NGEN,0
C4.541,Aap sandeep reddy vanga se milo,NAG,NGEN,0
C7.1975,"Aap review se jyada faltu baaton pe jyada discuss kar k length bada kar dete h
video ka... aur ha sab aap ki tarah nhi soch sakte h.",NAG,NGEN,0
C7.1055,"Mene kabir singh dekhi or puri film me bas ek hi darr laga rehta tha ki. Kahi
film khatam na ho jaye osssssssm movie sahid kapoor is a best actor in
bollywood😘😘",NAG,NGEN,0
C21.311,False rape case bolke spoiler review hogaya ye toh,NAG,NGEN,0
C7.1274,Kyon Rajniti kar rahe ho bhai,NAG,NGEN,0
C4.129,Bhai.. Gajab😂🤣😂🤣😂,NAG,NGEN,0
C4.1230,"Bhai joker ka review  
..",NAG,NGEN,0
C7.1081,Mast move he,NAG,NGEN,0
C4.1606,Kabir singh chutia movie hain.,NAG,NGEN,0
C4.226,Maza agaya reality jankar🤣🤣🤣🤣,NAG,NGEN,0
C7.2427,Emotional intelligence kafii jayada dikhai gai hai Jo ki Achi bat hai,NAG,NGEN,0
C4.18,Breakup ke baad doosri Ladki se sex nhi karta kabir...,NAG,NGEN,0
C7.1301,"Agar aap Newton, Tumbbad aur Photograph ko aise dekhte toh accha hota.",NAG,NGEN,0
C7.1949.3,@Seedha UP76 se Khullam Khulla Ghoshna.,NAG,NGEN,0
C10.1175,Koi to hai Jo such bolta hai India main. arunditi Roy good 👍☑️,NAG,NGEN,0
C7.1433,Apne toh feminist ki ijjat utar di🤣🤣,NAG,NGEN,0
C21.40,BAhut acchi movie hai . section 375,NAG,NGEN,0
C4.795,Ayushmann Zinda baad.,NAG,NGEN,0
C33.102,"Nice video sir ye India me aam hone me 50 sal lag jayenge asi ek our video
banao",NAG,NGEN,0
C4.2228.1,Notice v nhi kiya tha bhai mne to 😂😂🤣🤣,NAG,NGEN,0
C21.261.1,ye bandA great hai,NAG,NGEN,0
C7.2264,Abhi abhi dekh kar aaya hu 😂😂😂😂😂😂😂😂👌👌👌👌👌👌👌wow....,NAG,NGEN,0
C4.909,"Thore aur sal ruko bhai.. main khud ki movie produce karunga.. Kese meri
chutiya Kat gaya woh dekhaunga aur kese move on hua woh bhi dekhega...
Bollywood se hatke hei ye story....",NAG,NGEN,0
C9.182,Roy ka mtlb h ki jis trh amit modi mazak kr rhe usi ko smjhane ki koshis h,NAG,NGEN,0
C36.305,"अगर ये बात है तो महभारत की लड़ाई में शिखंडी को कृष्ण ने आगे क्यो रखा था? भीष्म
को मारने के लिए?ये अर्धनारीश्वर कौन है?",NAG,NGEN,0
C58.427,কা বাত 😂,NAG,NGEN,0
C21.155,"Mera movie dekhne ka plan, Aapke movie review pe rhta hai..jb aap suggest krte
ho ki ye movie Dekho tbhi Mai bhi movie dekhne jaata hu.thanks",NAG,NGEN,0
C4.1174,Shwetabh bro apka karz rahega is generation par...,NAG,NGEN,0
C4.1710.3,Kon c Amity me hua he,NAG,NGEN,0
C10.152,Modia,NAG,NGEN,0
C4.1648.1,Soorma!,NAG,NGEN,0
C7.1681,Kakak भाई,NAG,NGEN,0
C7.2111,Kya kar rhe ho bhai,NAG,NGEN,0
C32.132.3,@K SAHA 😒,NAG,NGEN,0
C23.27.1,Jai Shree ram,NAG,NGEN,0
C36.604,ONLY BHARTYE SANSKREET APNAO jo adhami ko jeena ka treeka seekhata,NAG,NGEN,0
C20.191,Fursat mei nikal,NAG,NGEN,0
C7.432,ekdm sahi bhai,NAG,NGEN,0
C19.105,filmy news upasna mam se sunna achha lgta hai,NAG,NGEN,0
C7.795,Isme movie rewiew hai kya 😂😂,NAG,NGEN,0
C4.159,College ka lrofesslr diwana hai wo erotic thriller likhta hai,NAG,NGEN,0
C7.2058,"Bhai sari life single reh lunga par bhagwan kabhi fb or YouTube wali feminist
life me na aa jae",NAG,NGEN,0
C7.2164,Aapka review sun ke film dekhne se jyada mja aa jata Hai Kai bar,NAG,NGEN,0
C25.491.2,Ambar Dey hahahahaha sahi kaha,NAG,NGEN,0
C7.2541,Film companion ko sahi jabab diyaa...,NAG,NGEN,0
C7.1402,app filmi campaign ki baat kr rhe ho na😂😂😂😂😂😂,NAG,NGEN,0
C36.374,Well liberals ko new topic mil geya fight karne ke liye.,NAG,NGEN,0
C4.276,Bhai ap na mjhe bdl diya hai.,NAG,NGEN,0
C7.628,"Jitne bhi Feminist he aap log Jake kabir Singh se treatment le lo tum log puri
tarah thik ho jagoge..😂😂i like the movie aaj 2nd time gaya tha movie ko😘😘",NAG,NGEN,0
C45.321.2,Call daw imo namber...008801850322634,NAG,NGEN,0
C4.1002,"Maine move on kr liye Thanks for you and jarurat hai aap logo ki Life me aage
badh ne ke liye",NAG,NGEN,0
C21.159,Bhut accha review dete ho bhai ji,NAG,NGEN,0
C4.287,"Apney pay self reliant is the definition of mard, perfect!👍",NAG,NGEN,0
C7.929.1,isiliye kehte hai pura video dekhe bagair comment nahi karte 😂😂,NAG,NGEN,0
C32.85.1,Kaha se ho monu,NAG,NGEN,0
C9.91,Kitne ache se defend krta h rajdeep,NAG,NGEN,0
C7.647,"Bhaiya right side k gaal pe dadhi Kam aa Rahi he ya phir video me esa dikh
raha he muje batao pls",NAG,NGEN,0
C7.1209,"Achi movie nhi h wohi ghisi piti stoey waste of time n money...1st half thoda
thik thak 2nd half bakwas...lg rha jabardasti koi baitha dia ho",NAG,NGEN,0
C25.458,"Hamara desh kahta hai ki ladke or ladkiyo Mai koi fark nhi hai to kanoon
vivastha Mai fark Kyo Kiya Gya hai jisme kaafi beksuro ki bhi Jaan chali jaati
hai aaj ke time Mai logo ko ek dusre se baat krne ka time nhi hai fir bhi unke
riste daaro pr bhi 498 a LGA dete hai ye htana chahiye",NAG,NGEN,0
C4.966.1,"Maine yhi dekhi thi. Worth watching. Ayushmankhurana ki isliye bht respect
karti hu.",NAG,NGEN,0
C7.2405.4,"@Arth. A. Are bhai vo sab apne fayde ke liye late h ya dusro ke nuksan ke liye
success tabi hoga jab universal welfare ke liye laya jayega",NAG,NGEN,0
C25.491,neha ji muja lagta h tumhare ghar pe baap bhai nahi h,NAG,NGEN,0
C7.699,Shi bat keh re hai ap,NAG,NGEN,0
C9.71,सर नेता वाली पोशाक,NAG,NGEN,0
C32.34,"Koi hai mujhe sari jindegi keliye  
Sath me rakhe",NAG,NGEN,0
C21.271,Damini ki yaad aa gyi kya apko?,NAG,NGEN,0
C4.1731,War movie ka review kro......,NAG,NGEN,0
C33.107,Giska man kera bo kesi ke bhe sath reha sakta ha cha bo man ho ya woman ho,NAG,NGEN,0
C21.52,"Pratik @ sir , brilliant movie h . Last night ka show dek k aaya hun .Nind ud
gyi bhai, aapke review dekhne k baad he movie ka plan kiya. 10/10 star nd
really it's epic nd brilliant movie . . .wow",NAG,NGEN,0
C4.1574,"Very true.. Brother.  
Bollywood humko Chutiya bna raha h Itne salo Se..  
Desh Sankat me h Bhailog... Bachalo Duniya ko..  
Bollywood garbage h",NAG,NGEN,0
C9.172,Usne Sahi kaha,NAG,NGEN,0
C32.154,kya baat h dada 😎gjb👌🏻,NAG,NGEN,0
C7.1996,Bhot sahi bhie i love you,NAG,NGEN,0
C4.1651,Telegram m post dalna kyun bnd kr di ..,NAG,NGEN,0
C21.102,"अक्षय खन्ना के लिए फ़िल्म देखी , बाहर आते समय सिर्फ तरुण सलूजा दिमाख में छा गया
.  
कथानक के साथ सब ही किरदार जबरदस्त .",NAG,NGEN,0
C4.609.1,"@Madhusmita Pradhan yaar try to understand.... shwetabh bhai ka koi kharap
intentions nahi hai....  
  
and gaaliyaa toh chaalta hai yaar.....  
literal nahi hai gaaliyaa.... bhaavnaiye hote hain gaaliyaa...",NAG,NGEN,0
C21.134,Bhi aap mic kon sa use kar ty ho please bata do,NAG,NGEN,0
C7.486,NO mean NO..sahi hay bhai..Real passion follower👌,NAG,NGEN,0
C26.126,bahut accha bhai very good,NAG,NGEN,0
C9.313,रंगा बिला मुजरिम थे जिन्होंने मासूम बच्चों की जान लि थी । बहुत ददनाक दिन था वह,NAG,NGEN,0
C36.776.1,@Hydrich Himmler sahi kaha,NAG,NGEN,0
C36.937.1,ajay thakur. Ap mndi se ho,NAG,NGEN,0
C7.400,Bhai please passengers 2016 movie ka review karo... Please,NAG,NGEN,0
C4.2102,mujhe bhi bekoof lagi dioloug nhi h ladki ke pass puri movie me,NAG,NGEN,0
C33.132,Pagal,NAG,NGEN,0
C7.39,Mujhe to bakwas lagi bhai.........,NAG,NGEN,0
C9.170.2,Papu nam bjp ne nhi kumar vishwas ne dia tha,NAG,NGEN,0
C4.754,"Bc kabhi itna funny explaination nahi dekha yaaar!! Btw me bollywood
movie.nahi dekhta kabhi aur ye kabir vibhir chutyapa bhi nai dekha bc but abhi
mann hi raha hai bhai ka explaination sunke!!bahot hasunga movie dekhte
samay😂😂😂😂😂😊",NAG,NGEN,0
C33.174,"Sabke Apne Apne sexual orientation hoti hai, isme koi galat nehi hai...",NAG,NGEN,0
C4.2240.1,😂😂😂Lande,NAG,NGEN,0
C4.343,"Toxic relationship dekhna hai to SRK ki Anjaam dekho voh love story nahi hai
par acting class hai",NAG,NGEN,0
C33.272,mast,NAG,NGEN,0
C4.2182.4,@Neil Pagare bro kyunki yahan logic ko nhi kuch nahi mante,NAG,NGEN,0
C59.1954,😆😆ranu di apka jabab nehi😂😂😁😁👍,NAG,NGEN,0
C4.1971,Bhai joker dekho yaar tum,NAG,NGEN,0
C7.1659,"Pratik bhaiya movie to bhut achi h , love story bhut achi h , pr drinking or
smocking itna zyda dikhana zaroori h, iske bina bhi to dikha skte the .",NAG,NGEN,0
C26.211,"bilkul sahi kera kuch bhi galat nahi Kiya usna . maan saaman sa jub loog na
jeena da to Aisa kerna vala hai",NAG,NGEN,0
C7.1184,"Every thing is perfect but pratik bhai yeh jo kabir singh bade mein likha hai
woh dhyan keech raha hai",NAG,NGEN,0
C21.115,"Patrik bhai m akshy Khanna ji ka fen hmm m dil se chahta tha unki films achi
chale",NAG,NGEN,0
C7.1425,"BJP oye kar rahi ye jo Congress etne din jo kor rahe he  
<https://www.youtube.com/watch?v=4QbK77bSa4k>",NAG,NGEN,0
C4.2231,Coat ka collection kafi accha hai.. ✌,NAG,NGEN,0
C19.83,"बहुत ही अच्छी फ़िल्म हे...  
फ़िल्म मे बताया गया हे कि किसी भी case को एक्तर्फ़ा नहीं देखना चाहिये.....",NAG,NGEN,0
C36.1088.5,@Avinash kumar sahi kaha,NAG,NGEN,0
C25.544,498a ka mis use hone par ladaki ko dand milna chahiye mai 90% handicapd hoon,NAG,NGEN,0
C21.231,App ko to pasand aya hi hoga.,NAG,NGEN,0
C4.6,ye baat bohot sahi kahi bhai,NAG,NGEN,0
C7.1973,Jay Sri Ram. Bagot badiya pratik ji bas ad kam dala karo..,NAG,NGEN,0
C59.1355,Jio bro,NAG,NGEN,0
C4.544,Bohot jyada overacting ki hai,NAG,NGEN,0
C36.253,"Hmare desh me homosexuals ko nagrikta mil chuki h to is base pe sbhi ko sman
adhikar h homosexuals logo kko bhi desh ki rksha me apni bhumika ada krne ka
mouka milna chiye",NAG,NGEN,0
C7.692,"Bhai Sun  
Salut You 🤗",NAG,NGEN,0
C4.1869,Wow bhai woww tum se judke Mai duniaa ki really dekha na sikha Raha hu👌👌👌,NAG,NGEN,0
C36.602,"Muze lagta hay ki Bharat me sabki jine ka Adhikar hona chahiye.aur sabko Desh
ki seva karneka mouka milna chahiye.kya pata? Mahabharat ki tarah kisi Jang me
koi shikhadi mile aur wo Jang jitale?",NAG,NGEN,0
C59.963,Jio bhai,NAG,NGEN,0
C7.2511,12.25 spoiler de diya,NAG,NGEN,0
C36.501,Bilkul sahi kah rhe h. ..,NAG,NGEN,0
C4.1506,"Super 30 me banda apne sapne ke liye ladki chod deta hai , that's true
motivation... !",NAG,NGEN,0
C36.1080,Accha kaha bipin rawat sahab ne...,NAG,NGEN,0
C36.1073.1,Sahi kaha,NAG,NGEN,0
C4.79,Ek no ki baat ki Bhai aap ne I am your bigg fun Bhai,NAG,NGEN,0
C33.223.4,Ha bhai up se he hu,NAG,NGEN,0
C33.315,Sabko right wo log apni life jiye humlog apni,NAG,NGEN,0
C7.1038,"movie review to kiya hi ni... ap jo bole wo thik bt h..lekin apko 2 video
banani chahiye...ek pure review banani chahiye",NAG,NGEN,0
C7.589,Urban naxals ka wing hai critics mafia,NAG,NGEN,0
C4.2138.2,Bhai pura boycott mat kar achi movies bhi banti hai,NAG,NGEN,0
C4.969,"Movie se log sikhte hai ladki ladka dono samaj bhi ek dum sahi universal truth
aur ye bat mere jaise 21 ka laudna smajh sakta hai",NAG,NGEN,0
C33.223,Bhai UP 11 to mere yaha ka number h saharanpur ka,NAG,NGEN,0
C32.78.3,@SHAYRI & WHATSAPP STATUS ha ji,NAG,NGEN,0
C4.1244,"Aaram se bhai..share karne layak video banaya karo yar...review video to Kam
se kam 😀😀😀",NAG,NGEN,0
C7.2150,Yaar tum movie ke hisab se dress badi achhe chunte ho... 😉😅😅,NAG,NGEN,0
C23.45,Itna late bhai,NAG,NGEN,0
C7.2369,Bhai intersteller ka review kab karonge...,NAG,NGEN,0
C25.575.3,Raja Ch,NAG,NGEN,0
C33.242,bahut acha. nice,NAG,NGEN,0
C19.57,Bhai film bahut acchi he,NAG,NGEN,0
C20.46,screen time ko lekar bhi madam ko dikkat hai.,NAG,NGEN,0
C7.1580,Good sir lage raho,NAG,NGEN,0
C25.523,roj mar rahe he koi madad karne vala nhi,NAG,NGEN,0
C4.1833,"Aaj Acha laga galiya bakna shuru kiya wapas  
Thansk",NAG,NGEN,0
C32.27,Mumbai Chakala body massage ke liye Sampark Karen,NAG,NGEN,0
C4.1920,"Shahid khan?..🤔🤨  
.  
.  
.  
.  
.  
.  
.  
Family man dekhi na😄😁",NAG,NGEN,0
C4.451,"TUMBAAD movie  
pe view kya h bro?",NAG,NGEN,0
C19.141,Unnao Mein Hue bahut Bade hadse tankar fatane ki news dikhayen,NAG,NGEN,0
C7.368,JIo bhai....DIl ki baat bol di !!!!!,NAG,NGEN,0
C4.16,Bhai tu great hai,NAG,NGEN,0
C7.1310,Mast review hai,NAG,NGEN,0
C38.176.1,Kaunsi rocket science lagayi hai Bhai? Samjhana Zara?,NAG,NGEN,0
C32.157,"Mast acting hai 3no ki ...  
Chnadu bhai super  
Palkesh bhi 1 no.lag raha hai😂",NAG,NGEN,0
C7.2229,Sir ji T shirt kaha se late ho,NAG,NGEN,0
C7.1845,"Waah bhaai, Maza aa gaya , kisine to genuine baat kahi , dil jeet liya yr",NAG,NGEN,0
C4.907,"Kabir singh bahut acchi movie thi because iss se hum bahut kuch sikhe hai kis
tarh log barbad ho jate h pyar m isse bach k rahna Zindagi m",NAG,NGEN,0
C7.1528,"[11:14](https://www.youtube.com/watch?v=J2J5ssSP5yQ&t=11m14s) to
[12:00](https://www.youtube.com/watch?v=J2J5ssSP5yQ&t=12m00s) excellent points
by prateek bhai. Maza hi aa gya.",NAG,NGEN,0
C7.2477,yarr climax me to ashu automatic nikal ta h,NAG,NGEN,0
C7.2424.2,Are bhai quick review already upload kiya h,NAG,NGEN,0
C7.2306,Xtra ordinary journey f Fakir ka review karo bhai...dhanush favrt hai bro,NAG,NGEN,0
